,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,LABEL
report670--501,GetSystemInfo,IsDebuggerPresent,IsDebuggerPresent,IsDebuggerPresent,NtTerminateProcess,NtTerminateProcess,NtTerminateProcess,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,GetFileAttributesW,GetFileAttributesW,GetFileAttributesW,NtFreeVirtualMemory,NtFreeVirtualMemory,NtFreeVirtualMemory,NtMapViewOfSection,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,RegOpenKeyExA,RegOpenKeyExA,NtWriteFile,NtWriteFile,NtWriteFile,NtWriteFile,NtWriteFile,NtWriteFile,NtWriteFile,NtWriteFile,NtWriteFile,LdrGetDllHandle,LdrGetDllHandle,LdrGetDllHandle,LdrGetDllHandle,LdrGetDllHandle,GetFileSizeEx,GetFileSizeEx,GetFileSizeEx,GetFileSizeEx,NtUnmapViewOfSection,SetFilePointer,SetFilePointer,SetFilePointer,SetFilePointer,SetFilePointer,SetFilePointer,SetFilePointer,SetFilePointer,SetFilePointer,SetFilePointer,SetFilePointer,SetFilePointer,SetFilePointer,GetSystemDirectoryW,SetUnhandledExceptionFilter,SetUnhandledExceptionFilter,0,0,0,4,4,0,1,1,0,0.0
report671--502,LdrUnloadDll,NtOpenSection,NtOpenSection,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,1,0,0,1,2,1,38,571,0,0.0
report673--504,LdrUnloadDll,LdrUnloadDll,NtOpenSection,NtOpenSection,NtOpenSection,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,0,0,0,0,3,0,7,24,0,0.0
report674--507bd3d19fc3f06d779265b9a171c195,NtOpenSection,NtOpenSection,NtOpenSection,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,GetSystemWindowsDirectoryW,NtQueryValueKey,NtQueryValueKey,RegQueryValueExW,RegQueryValueExW,RegQueryValueExW,RegQueryValueExW,RegQueryValueExW,RegQueryValueExW,NtFreeVirtualMemory,NtFreeVirtualMemory,NtFreeVirtualMemory,NtFreeVirtualMemory,NtFreeVirtualMemory,NtFreeVirtualMemory,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,0,0,0,0,1,0,24,8,0,0.0
report675--508,LdrUnloadDll,GetSystemInfo,IsDebuggerPresent,GetSystemWindowsDirectoryW,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,GetFileAttributesW,GetFileAttributesW,RemoveDirectoryA,NtFreeVirtualMemory,NtFreeVirtualMemory,NtFreeVirtualMemory,NtFreeVirtualMemory,NtFreeVirtualMemory,NtFreeVirtualMemory,NtFreeVirtualMemory,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,NtMapViewOfSection,NtMapViewOfSection,NtMapViewOfSection,NtMapViewOfSection,SizeofResource,GetFileSize,GetFileSize,GetFileSize,GetFileSize,SetErrorMode,SetErrorMode,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,CreateDirectoryW,DeleteFileW,NtWriteFile,LdrGetDllHandle,LdrGetDllHandle,LdrGetDllHandle,LdrGetDllHandle,LdrGetDllHandle,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,94,3,3,91,112,28,90,374,2,0.0
report676--5086e5f2363233fe937224bb3d1d95a3,LdrUnloadDll,NtOpenSection,NtOpenSection,NtOpenSection,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,0,0,0,0,1,0,0,24,0,0.0
report677--509,LdrUnloadDll,NtOpenSection,NtOpenSection,NtOpenSection,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,RegQueryValueExA,FindWindowW,IsDebuggerPresent,GetSystemWindowsDirectoryW,GetSystemWindowsDirectoryW,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,0,0,0,0,1,0,27,13,0,0.0
report678--50ca316b857112b7c4b1d88e07afb880,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,CoUninitialize,GetForegroundWindow,GetForegroundWindow,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,RegQueryValueExA,IsDebuggerPresent,GetSystemWindowsDirectoryW,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,27,0,0,26,4,0,26,30,0,0.0
report679--50d1ab66907bf0e8366a666f5230c5f7,GetNativeSystemInfo,GetNativeSystemInfo,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,CoUninitialize,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,2,0,0,2,11,0,77,160,0,0.0
report680--50fa0999fdcb73093fd97baeb588da63,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,GetVolumePathNameW,GetVolumePathNameW,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,0,0,1,0,54,6,763,3131,0,0.0
report681--51,CreateToolhelp32Snapshot,CreateToolhelp32Snapshot,CreateToolhelp32Snapshot,CreateToolhelp32Snapshot,CreateToolhelp32Snapshot,CreateToolhelp32Snapshot,CreateToolhelp32Snapshot,CreateToolhelp32Snapshot,CreateToolhelp32Snapshot,CreateToolhelp32Snapshot,CreateToolhelp32Snapshot,GetNativeSystemInfo,NtOpenSection,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,LookupAccountSidW,LookupAccountSidW,NtDuplicateObject,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,DrawTextExW,GetSystemInfo,GetSystemInfo,GetSystemInfo,GetSystemInfo,GetSystemInfo,GetSystemInfo,GetSystemInfo,GetSystemInfo,GetSystemInfo,GetSystemInfo,GetSystemInfo,GetSystemInfo,GetSystemInfo,GetSystemInfo,GetSystemInfo,GetSystemInfo,GetSystemInfo,GetSystemInfo,GetSystemInfo,GetSystemInfo,GetSystemInfo,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,LdrGetProcedureAddress,0,0,0,0,59,0,12,10,0,0.0
report682--510,NtDuplicateObject,NtDuplicateObject,CoUninitialize,RegCloseKey,RegCloseKey,LdrUnloadDll,LdrUnloadDll,LdrUnloadDll,GetSystemInfo,GetSystemWindowsDirectoryW,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtFreeVirtualMemory,NtFreeVirtualMemory,NtFreeVirtualMemory,NtFreeVirtualMemory,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,GetSystemMetrics,NtMapViewOfSection,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,LdrGetDllHandle,LdrGetDllHandle,LdrGetDllHandle,LdrGetDllHandle,LdrGetDllHandle,CreateThread,CreateThread,NtUnmapViewOfSection,NtUnmapViewOfSection,CoCreateInstance,CoCreateInstance,CoCreateInstance,GetSystemDirectoryW,SetUnhandledExceptionFilter,FindResourceExW,FindResourceExW,FindResourceExW,FindResourceExW,FindResourceExW,FindResourceExW,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,NtCreateMutant,CoInitializeEx,CoInitializeEx,NtCreateSection,NtOpenKey,NtOpenKey,NtOpenKey,LoadResource,LoadResource,LoadResource,LoadResource,LoadResource,0,0,0,0,1,0,0,3,0,0.0
report683--511,RegCreateKeyExW,RegCreateKeyExW,NtDuplicateObject,NtDuplicateObject,NtDuplicateObject,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,RegCloseKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtQueryKey,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,NtReadFile,LdrUnloadDll,LdrUnloadDll,GetShortPathNameW,GetSystemInfo,GetSystemInfo,GetSystemInfo,GetSystemInfo,GetSystemInfo,GetSystemInfo,GetSystemInfo,GetSystemInfo,GetSystemInfo,GetSystemInfo,GetSystemInfo,0,0,3,0,18,1,54,147,0,0.0
report684--512fa7797eb3ec12b211893bdcd9e99b,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,NtOpenSection,GetVolumePathNameW,GetVolumePathNameW,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,GetForegroundWindow,0,0,1,0,54,6,762,3108,0,0.0
report687--515,NtEnumerateValueKey,NtEnumerateValueKey,NtEnumerateValueKey,NtEnumerateValueKey,NtEnumerateValueKey,NtEnumerateValueKey,NtEnumerateValueKey,NtEnumerateValueKey,NtCreateSection,GetSystemTimeAsFileTime,NtMapViewOfSection,NtOpenKey,NtOpenKey,NtOpenKey,NtOpenKey,NtOpenKey,NtOpenKey,NtOpenKey,NtOpenKey,NtOpenKey,NtOpenKey,NtOpenKey,NtOpenKey,NtOpenKey,NtOpenKey,NtOpenKey,NtOpenKey,NtOpenKey,NtOpenKey,NtOpenKey,NtOpenKey,NtOpenKey,NtOpenKey,NtOpenKey,NtOpenKey,NtOpenKey,NtOpenKey,NtOpenKey,NtOpenKey,NtOpenKey,NtOpenKey,NtOpenKey,NtOpenKey,NtOpenKey,NtOpenKey,SetUnhandledExceptionFilter,NtEnumerateKey,NtEnumerateKey,NtCreateFile,GetFileType,GetFileType,GetFileType,NtAllocateVirtualMemory,NtAllocateVirtualMemory,NtAllocateVirtualMemory,LdrLoadDll,LdrLoadDll,NtTerminateProcess,NtTerminateProcess,NtTerminateProcess,LdrGetDllHandle,LdrGetDllHandle,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,NtClose,WriteConsoleW,WriteConsoleW,WriteConsoleW,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,NtQueryValueKey,0,0,0,0,1,0,0,13,1,0.0
