,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,LABEL
Trojan.Gen.2-39f244f7bf933c9e1d2387ec50c8cb7702630704c3d0aa65500cbf23e402e27c,-0.4889635,1.0827245,0.379011,-1.7701247,0.3372472,0.15303712,0.628265,0.40779474,-0.47802106,-0.23335911,-0.878751,0.6110957,0.021493427,0.8817717,-0.53018826,0.015456344,0.41550013,-1.2207383,-0.0024290294,-0.11579748,-0.6224105,-0.20973828,-0.46821356,-0.14818308,1.0
Trojan.Gen.2-3a0e0c0cf1696f5a379bf2a6a9978e656fe96aeee97c7a90aee403137b6d5de9,-0.004894826,0.28012913,0.035411492,-1.1528994,-0.08804583,0.045477122,0.17650439,-0.21523638,0.9044734,-0.8692136,-0.0016270536,-0.16541184,0.2957664,1.6843309,-0.1119644,-1.1158864,-0.38115326,-0.20067699,0.0545797,1.0446513,-0.7126712,-0.027688451,0.0027654932,-0.18764247,1.0
Trojan.Gen.2-3a5bd174a445e86b4de3ce6bb686e06b2662c2bdfd2e59ecf5caf4425cc45b9f,-0.49586233,0.026502205,-0.20218533,-0.072681956,-0.35831675,1.4390346,1.727898,0.8291602,0.65948576,-0.06812687,-0.36356458,-0.59454155,0.4992206,0.74279374,0.35333502,-1.2634753,1.1623923,-0.41229928,-0.46993417,0.3472376,-0.82292455,-0.28381902,-0.8260132,0.5993415,1.0
Trojan.Gen.2-3a6cbbfa6c0d5991d722fd57483bf15efbe5c9abc58f6b6b1a6b2242989fa969,-0.06300673,0.3608953,0.81339955,-0.62332714,0.25594994,0.34726405,0.5563565,-0.48514408,0.22773094,-0.6838836,-0.84638596,0.22487383,0.7410888,1.02126,0.4537041,-0.7914393,0.71594715,-0.3992479,-0.23975308,0.56786203,0.29853958,-0.7128704,-0.40315965,0.6804135,1.0
Trojan.Gen.2-3add771daa6a87cd9f5e496f488e499b5323ecc1559b6120312a0bf1ccd46dbc,0.15980047,0.19852063,-0.53918743,-0.3049075,-0.80446887,0.037353553,0.8173685,0.4202235,-0.65301585,-0.43242058,0.13490273,0.6237369,0.46299654,0.60923266,-1.1935674,0.19310008,-0.16916081,0.92719144,0.8638415,-0.46590897,-0.26779073,0.51076823,-0.5178709,0.16373533,1.0
Trojan.Gen.2-3aff13906274c656eef4b20efcbdb978ef8489b71cb669e3e38736108f99aa02,-0.7696255,0.24967855,0.40389174,-0.55340236,0.17790394,-0.7582099,-0.21541555,-0.27503267,0.84618944,-0.9649211,-0.5754994,0.9927415,0.5751025,0.56180996,-0.21276535,-0.43771043,-0.110862695,-0.22297674,0.2440443,0.4834003,-0.5922666,-0.998107,-0.6193762,-0.041907463,1.0
Trojan.Gen.2-3b6406cd33b62f370380d72b1a708bcc9ca624688427b301974fa58e0be7ee70,-0.13950999,-0.15666594,-0.05957966,-1.3697373,0.62941366,0.8079364,0.4465032,-0.30182076,-0.071160056,0.80837184,-0.21247245,0.21794803,0.6657378,0.50469166,0.3073348,0.070671946,0.7494791,0.2613781,1.0714786,-0.8876576,-1.5785296,-0.39502853,0.18821718,0.5325043,1.0
Trojan.Gen.2-3c3a691bd4c70a9f14e42ec3a46b852110fefed9ac8a9cca17961f50046dfcb5,-0.7032877,-0.615174,-0.4328631,-0.2376952,-0.35831672,-0.20649424,0.4681202,0.51982534,-0.3006728,-0.9507809,-0.4268526,1.8960506,0.21106401,0.73851377,0.23773469,0.19323629,0.83548075,-0.08786749,-0.083380036,-0.11694768,-0.48231,0.15121445,-0.24048705,0.097496316,1.0
Trojan.Gen.2-3c79b9085cb48965a215b5938cf501a75c9902806b6530393be270029b14f6be,-0.5679915,-0.3587678,0.9578111,-0.29097548,-0.360083,0.9935444,0.7362866,0.27473214,-0.40844536,-1.6423752,0.079450294,0.76308733,0.16516551,0.039466046,0.48977476,0.016482336,0.9619676,-0.86673117,-0.32595897,-0.15734161,-0.6443866,-0.7346795,-0.17589322,-0.51791286,1.0
Trojan.Gen.2-3ca094a6f0b1e20ff5f92141a8c4b3e19c78a4ee373eacf7d4a911f612009ced,-0.16918835,-0.46781376,-0.32905242,-0.025094895,-0.541803,-0.013235002,0.48546365,0.43195605,0.33256954,-0.8467019,0.38993812,1.765012,0.510205,0.8255599,0.7606519,-0.34262726,0.72306526,-0.016698541,0.30424184,0.27834707,0.15911591,-0.014311123,-0.6482938,-0.42071193,1.0
Trojan.Gen.2-3ca924a2264dd6f0d4b340196348fccf307d41015b61a0f7764234b5c10572f3,-0.3348047,0.09391829,0.14935756,0.7344691,-0.13030371,-0.8844591,0.14070612,0.9623403,0.21693851,-0.7617501,-0.16269875,1.1475549,0.112612195,0.75755095,-0.14110811,-0.08850234,0.98068327,-0.09884946,0.8033163,0.40504262,-0.3070816,-0.4689547,0.42177078,-0.65039015,1.0
Trojan.Gen.2-3d07426641fc4fd0d866a22e2f9f8d02a70f69c25e90c39e18c9e57c4cc9014a,-0.15149885,0.06165025,-0.406743,0.52634454,-0.35548994,-0.12767898,0.9609332,0.08284495,0.96013165,-0.19901846,-0.13607803,1.5602654,0.079553045,0.76002324,-0.45222193,0.47984406,0.19609633,0.36874846,0.35209364,0.13329367,0.024870308,0.3822099,-0.6337038,-0.5349979,1.0
Trojan.Gen.2-3d4e020771f71db678d95e5ba030f376fd6b8db59167aa29c41d1ab18d0aefb7,1.1188972,-0.091479614,0.12377489,-0.07029166,-0.43410724,-0.74052864,0.9753537,0.27734149,0.3861845,-0.62660044,0.58698916,-0.9082348,-0.0565701,1.1637586,0.009483108,-0.1633845,0.855806,0.1851682,1.4320173,-0.17444704,0.58869654,-0.22321102,0.040572893,-0.56561816,1.0
Trojan.Gen.2-3ea6f8f2fbf2eb8935bbc0e34aefadc015b5b6e39947e9d86e7ac54f1a332230,-0.3751952,-0.20504288,0.15592933,0.61601365,0.81529045,-0.8542376,0.5381607,1.11519,0.3072125,-0.4838061,0.40617868,0.9120008,0.23280196,-0.14843228,-0.0062939255,-0.54492515,0.64310265,-0.5184056,0.9862791,-1.0535921,0.8828299,0.11818936,-0.9438427,-0.53498447,1.0
Trojan.Gen.2-3eaf7501156e46093b38bf7520ef00eb04eaabe210d9942bc391ba30f0bf1389,0.04687472,-0.38032153,0.03242433,0.84358865,-0.4805209,-0.9247946,-0.09789993,1.3622775,0.8722924,-1.0522368,-0.4395991,0.9445132,0.734617,0.83993965,-0.23381904,0.2630632,0.8297962,0.08249684,0.07434987,0.25832117,-0.85793555,0.12720089,-0.45135233,-0.95952666,1.0
Trojan.Gen.2-3ec2966aa78c7466cd7c08b2b38123e2ce5ce9885b49828d7c8e9d3f6ae46f9b,0.6200633,-0.078879714,-0.7161837,0.36030757,0.021096598,0.19917607,0.891989,0.5201645,0.9472673,-1.0428315,-0.30074888,-0.27772182,0.6630735,1.567975,-0.32700974,0.3736712,0.23401813,-0.22824642,0.36120254,0.82265455,-1.7140775,0.26169726,-0.66050607,-0.32670444,1.0
Trojan.Gen.2-3ee714478e6408d67896f0e4622dbd00025d72fc440f19a8431d3b8078271d63,0.3736998,-0.12934135,-0.20836823,0.8729485,-0.42491382,-0.0697317,0.57201207,0.428791,0.33286747,-0.8679282,0.25222978,0.8778829,0.8449832,1.318408,0.30850896,0.72941285,0.6711123,0.11009838,0.57930475,0.29748073,-0.7650747,0.40060082,0.23941691,-0.80872476,1.0
Trojan.Gen.2-3f5ca3069a333195a23709b6bbab7927c8a9c9bd923314597fac290a0ca074e5,0.37948188,-0.024688596,0.19455655,0.20471132,-0.15757164,0.17298906,0.38901126,0.66528845,-0.5423537,-0.26092374,-0.16606408,0.2947333,0.4078729,0.39851868,-0.7990122,0.6169821,-0.15499784,0.15159656,0.84200794,-0.80210406,-0.38030064,0.44193172,-0.7284998,0.018939039,1.0
Trojan.Gen.2-3f6193e89e69ba72ad43796b7c79fb30d7553ac0e612eb950a9c2683c072fdff,0.6082642,-0.96756417,0.18952751,0.82249194,-0.821595,-1.0413519,0.75758183,0.24168262,0.154697,-1.570576,0.24993886,0.47651058,-0.055055782,0.8714703,-0.29367083,-0.22489166,1.3940177,-0.81204367,-0.48826438,-0.95475453,0.39667436,0.59804434,0.64788973,-1.0321889,1.0
Trojan.Gen.2-3ff43f276468d3c4790c023d769daf9dbcf37e45a95e127ffa71f24eb719d3fe,-0.20158057,-0.064921916,0.3410837,0.5348626,-0.82279176,0.22902004,0.86960006,0.19734032,1.0119265,-0.48911753,0.5238717,0.42774504,0.8715106,0.261673,0.42095867,0.18635015,1.624452,0.40160742,0.4262681,-0.070958,-0.86313653,-0.21850236,0.14241704,0.2656107,1.0
Trojan.Gen.2-3fffe3735191bad17776c34c8fe9efb6561ceba5075b22299a5366bc3f03d71a,0.1348296,-0.3534709,-0.5316835,0.6202733,-1.075051,0.83481926,0.9496404,0.67514026,1.0796764,-0.55798644,-0.6250168,-0.4643919,0.5981889,0.13025466,0.31530288,-1.1561682,0.76276875,-0.34499714,0.41032925,1.2036624,-0.49108374,0.47308737,-0.8399098,-0.027989909,1.0
Trojan.Gen.2-41ed7c4b02e1bd1398e746a3fc08c16369bdf9c01db89b9476fe827611716317,-0.6372861,-0.009193908,-0.12699647,0.40226778,-0.58354837,-0.65478617,0.6993465,-0.193191,0.24758162,-0.1620647,0.36954236,-0.38860688,1.2341278,-0.03610831,-0.6348872,-0.47382224,1.0782132,-0.3448069,0.6171722,-0.041557707,-0.3371938,-0.3358885,0.2182804,-0.4821781,1.0
Trojan.Gen.2-42b2db1cb72e6832c0efd5d4565c7d03c55a334db0d97978787be80c85db56cd,-0.45015404,-0.4896695,0.52031684,-0.44284636,-0.69090635,-0.408041,0.27246058,0.5326435,-0.008410805,-1.2074065,-0.14994787,-0.49488565,0.3331933,0.29442266,-0.17618166,-0.44729668,0.739676,-0.040104404,-0.173792,0.04897983,0.44103485,0.36187452,-0.5290444,0.1844094,1.0
Trojan.Gen.2-42cad3e21850f39a858b54c4eaa460a1920de9e04ffce57e7453da331c2d6837,-0.527912,-0.10629835,-0.53592604,0.7845726,0.23422064,0.3727942,0.10437869,0.61611426,0.60944957,-0.69128877,-0.95220256,-0.93238306,0.17533007,0.41175017,-0.6487873,-0.3836442,0.33826917,-0.5042474,0.3761363,0.12557213,-0.3756756,0.49929455,-0.2614317,-0.5559975,1.0
Trojan.Gen.2-43d7107c0d091bb50c65ca3492b726a9e6a9689b061aec1b3912c3e952bb80f5,-0.34421954,-0.56004256,0.45612034,0.4575291,-1.0628347,1.3266139,0.95720184,0.2529815,0.71131164,0.097174644,-0.12306212,-1.2976524,0.96068555,0.29949856,0.06241086,-0.67023206,1.0162553,-0.40279868,-0.24791029,-0.3852805,-0.66703874,-0.07522278,-0.11557426,-0.09300992,1.0
Trojan.Gen.2-45d7cde67cf929434feacfad5b313f7143cd0632ac6278a3baf53588ab3f73ff,-0.58721894,-0.7074454,0.89476144,0.35234678,-0.22616926,1.1191379,-0.25048643,-0.19374214,-0.33671787,0.26136923,-0.21070047,-0.049954757,1.0917054,0.8370781,-0.6297881,0.03743684,-0.19451411,0.27469355,0.5733393,-0.7529549,0.067798235,0.22560918,0.5580742,0.8265636,1.0
Trojan.Gen.2-47ddd7bc6c27160a45f81ef22e459616b9ca63d2d30a3df2fd2f8f72b05eb639,-0.23851311,-0.6071189,1.4353596,0.2519241,0.06056286,0.39281726,0.9364175,0.14804414,0.42776853,-0.95675516,0.19726655,-0.13277312,0.8554113,-0.34720117,-0.5969542,0.08087262,1.1473671,0.30467403,-0.30037433,-0.09207194,-0.36890587,-0.33495793,-0.58264315,0.30830595,1.0
Trojan.Gen.2-49d90740f5880ba573b8e6ad40a4fd1a8c5d6854861a1a81fa7f64e002337e57,-1.7505414,0.36335835,0.27741268,-0.8921495,0.22726054,0.1081715,-0.16284856,-0.32449093,0.47097617,0.40238732,-0.043113265,-0.49508545,1.2542874,0.20926118,0.32497323,-0.18439975,0.5034527,-0.8407706,0.96437085,-1.2694918,-0.9519385,0.6792482,-0.09275205,-0.5790412,1.0
Trojan.Gen.2-49e33992e8f3d0ffa4712dd19f0e2ddc0a050ad116c85ea8445443c7903496fc,-0.6554514,-0.17384912,1.4035227,-1.4533743,-0.67026895,0.6549466,0.38098812,-0.30275896,0.4160695,-0.55210346,-0.69556046,-0.506718,0.9425379,-0.44078773,-0.5692481,0.17412318,0.7950514,0.11351023,-0.14488724,-0.46780205,-0.46481225,-0.20370415,-0.38696247,-0.9334877,1.0
Trojan.Gen.2-4a0f3829cea7bfde8302511b1ef202271f60bc4d13ab2a9a62906e39a21bcaea,-0.7833576,-0.5289006,0.031652782,0.27991882,-0.38971493,0.062131796,0.24436939,0.7264181,0.14468217,0.15492798,0.45063454,-0.25605488,1.2983916,0.15077607,-0.028910918,-0.8261419,0.21655282,-0.1452787,0.8376409,-0.54192257,0.042652562,0.35998413,-0.09624327,1.0125108,1.0
Trojan.Gen.2-4ad89ab95be56dad66667cb226ec9c500427c1d32426383a08f83c3ef9890b52,-1.3857279,-0.34742776,0.90352577,-0.6564347,-0.7171669,0.19312748,1.0028006,-0.08706289,0.3463838,-1.0448123,-0.7289604,0.45913622,-0.4164978,-0.35005376,-0.9701363,0.30370918,-0.1907271,-0.5600538,0.2979683,-0.61103904,1.3064406,0.074296676,-0.52585304,-0.76528406,1.0
Trojan.Gen.2-4b3441ba4f2d363eea20d491be95f29067562e093c2951ba2bdf3e81e159abde,-0.73729277,-0.020213779,0.9961276,-0.12711017,-0.77988136,0.75173,0.41520694,-0.12651576,-0.33385724,-1.0044132,-1.2464812,-0.5176159,0.16901799,-0.39194173,0.12473896,-0.24739306,0.788556,0.14954548,0.11359069,-0.25869775,-0.11216666,-0.54506665,-0.5412029,0.105623566,1.0
Trojan.Gen.2-4b93b61619343d6cc6f56aa8cf55e83632e0d4d442ecbec6ace3278287bbef72,-1.256531,-0.29868034,0.53942347,-0.7215389,-1.0117848,0.79018867,0.4081104,0.4389927,0.55065906,-0.476038,-0.21324423,0.08145736,-0.4276139,0.45700103,-0.6413571,0.17040254,0.34256956,0.5546029,0.44003183,-0.67426234,0.4223622,-0.8555556,-0.016218087,0.4297418,1.0
Trojan.Gen.2-4bbfc4628b57402cf52419f03b3ea78339d586e454a4f7e06872cc01dfe5fbcf,-0.69360113,-0.8769921,0.75406784,-1.0313318,-0.27118805,0.84644604,0.2771814,0.34019136,-0.16734825,-1.1438323,-0.23810345,0.15269217,-0.63736033,-0.33921596,-0.8381853,0.026794655,0.07388006,0.20194735,1.554462,0.14252979,0.06478908,-1.2336961,-0.09865133,-0.16494067,1.0
Trojan.Gen.2-4d02581d933248ea42681ce4cd69a77d4ef769729497b0c553e1fa79c945f93b,-0.5595041,0.05386355,0.81029284,-0.21510723,-1.2373163,0.18509622,1.1281173,-0.16112562,0.15695854,-1.0949876,-0.5538095,0.25878438,-0.4165771,1.1073931,-0.16411631,0.18415254,0.4862578,0.41653895,0.0057995925,-0.059555676,0.022886487,-1.1544478,0.078917235,-0.043410625,1.0
Trojan.Gen.2-4d23a755f7f6bdd7fb3c9acf7675cc1081486d5e6044b2f5ec2d9e3d24d41488,0.20658387,-0.09429092,0.28247693,-0.3997001,-0.51121604,-0.28124306,0.93892664,0.21229815,0.62583274,-0.60219735,0.51481515,-0.670308,0.04033255,1.0502138,-0.07391663,-0.014502209,0.73670226,-0.1267197,1.4374981,0.61610615,0.29016653,-0.48359624,-0.41306913,-0.5089474,1.0
Trojan.Gen.2-4d8bc2d66918b650adac7492f9bd99d5c266b7431a73e1023832d36e763133d4,-0.584091,0.565862,0.31767732,-0.3574234,-0.7888597,0.6927006,0.7755827,0.18040922,-0.32329834,-0.8190644,-0.650368,-0.03399222,0.3418822,0.43327737,-0.043237206,0.3271361,0.50637996,0.6549097,0.6884873,0.67642313,-0.6151478,-0.4796522,-0.5375642,-1.1249791,1.0
Trojan.Gen.2-4e05047ad2b77726a920bc54d4e663a1c2759ad5961b9d474b18fd6da3d5ce3b,0.028863596,-1.0062984,0.64625245,0.68985236,-0.18869981,1.3061235,0.005358952,-0.24947064,-0.44788358,-0.489625,0.112958394,-0.34251007,0.39335588,0.95794255,-0.6460405,-0.07918086,-0.39554882,-0.255969,1.0913734,-0.14096692,0.32160398,0.12333165,0.58140355,0.3701528,1.0
Trojan.Gen.2-4f58199b7e13ec5a24d2bae8d44798abbfd37310954567f9fc6dbed63fb1e349,-0.5374133,0.6911078,0.08259811,0.60450727,-0.32861212,0.6061716,0.7380233,-0.6260078,-0.07996241,-0.4647173,-0.07036057,0.59994966,-0.11855063,-0.26152936,-0.23762742,-0.33719632,0.08378985,0.45769715,1.0445516,0.6868548,0.24310902,0.049509592,-0.016971651,-0.28030756,1.0
Trojan.Gen.2-4f5bb2e78d182c706711cd8f67fbb3c4062ccde76007d90b87fcfb99d1eed98c,-0.8234482,0.88217896,0.7414544,0.6707832,-0.9065703,0.01549396,0.032625414,0.25126767,-0.71819764,-0.24261951,-0.46768004,0.9937363,0.03568886,-0.23785132,-0.021723019,-0.29429296,0.5167454,0.11749855,0.8867337,-0.71488774,0.20730667,-0.6506172,0.5560511,-0.41342843,1.0
Trojan.Gen.2-4f76e28807afa7b02744b12a11537c9c91bc57e6b59f056a71154fc8e4046b2d,-0.31387594,1.3837074,-0.054950744,-1.0404791,-0.7693006,-0.6072115,0.5621104,0.09531984,0.303668,-1.5343521,-0.23366141,1.1252462,-0.15470186,0.571016,0.15316267,0.7272664,0.3117468,-0.014176827,1.1733562,-0.1863191,0.15065861,-0.3049908,-0.47726634,-0.9143664,1.0
Trojan.Gen.2-4f8a8fc2f274e1315480faa8fa990968253a44d295ec225251f10226c145f91d,-1.164164,0.6919022,0.550781,0.4104921,-0.8585692,-0.02029567,0.17495199,-0.29720983,-0.23585816,-0.5380405,-0.32184246,-0.2672788,-0.41590264,-0.014385771,0.4052444,-0.66667205,0.18898381,-0.08432568,1.028083,0.33811325,-0.34370017,-0.37521353,-0.179413,-0.28245687,1.0
Trojan.Gen.2-4f91853f4c8d956cb66179c97f7e4cbd21ab79ac2f0db72961aec03dc9a00ff4,-0.35781062,1.057171,0.6016678,0.50370073,-1.1864356,-0.20782793,0.064658694,-0.15421246,-0.028729059,-1.185838,0.051350985,0.8101636,-0.03699031,0.70015347,0.2310739,-0.14528088,0.8590071,-0.28096256,0.41653207,0.21872309,0.30882812,-0.07155249,-0.10324481,-0.92995334,1.0
Trojan.Gen.2-4fadcfe00b6e673ba8af565fa38e31e54164181a489a97ec4131a310e1f08963,-0.2887894,0.30288312,-0.15591283,0.45749757,-0.092587255,-0.18141033,0.15085036,-0.16187541,-0.2228804,-0.49151945,-0.20472029,0.26139572,0.016957289,0.4096846,-0.29206422,0.47610673,0.3012605,-1.4843017,1.7567276,-0.072657846,0.054203458,0.19419625,0.405421,-0.49414834,1.0
Trojan.Gen.2-52b609b440ed05bff9b6091db90125f7129ead5f7d19a4e22eeb9096746de081,0.055857085,0.37598884,-0.110586755,-0.25567767,0.55344105,-0.2654479,0.58443135,-0.12425725,1.1128862,-1.4717541,-0.78526896,0.31121513,0.49911654,-0.16910885,0.62426925,-0.014143735,0.33264434,1.0042734,1.5405477,0.87017363,-0.6528095,1.1967592,0.41733858,0.19582784,1.0
Trojan.Gen.2-52f57ddca1539fc3b060b680aec38851ca0af812a6cd03219b32640bd2c4cf9f,-0.8091353,1.573537,0.044713184,1.1110604,-0.28144974,-0.7466685,1.360669,-0.20893018,0.593237,0.23384386,-0.50951475,0.54487103,0.58846754,0.79890025,0.17273782,0.19460104,-0.09619121,-0.21859144,0.9430903,0.2953153,-0.13691838,-0.096087694,-0.45399988,-0.42504954,1.0
Trojan.Gen.2-55be559a97bf9915d2eb9a11c574c75483ca5949c27f3dbef5eb1294556e27f6,-0.10756547,-0.04081283,-0.29830655,-0.19718973,-0.35342655,-0.23840095,0.2752411,0.042506084,-0.33526912,-0.24797009,-0.3782903,0.033118963,0.58473593,0.25306407,-1.7890677,0.1244411,-0.52224827,0.58035576,0.7645679,-0.24842133,-0.29528487,0.5067735,-0.45088556,0.12941441,1.0
Trojan.Gen.2-56d078ac5b89ca301ec16783cae52b6849b5d28259506e77de4a8e1b3b2eca69,-0.8771974,-0.5704698,-0.19318372,0.7893484,0.19815193,0.9871808,0.3332793,-0.996223,1.0074925,-0.9332004,0.5933314,1.1505433,0.8515123,0.68256706,-0.57304865,-0.6043818,-0.18345328,-1.082956,0.79241246,0.08686555,0.20787892,0.5740823,0.7288673,-0.24561165,1.0
Trojan.Gen.2-57d14d20c5e3393a9109717db7e4572bf1cb2013a9d225cf5be628ed524879cf,-0.42778102,0.74778384,-0.90140927,0.51198167,0.41471893,-0.40414554,-0.25953436,0.23026665,0.25825256,-0.43226367,0.853286,0.42593837,0.19397858,0.637583,-0.89079404,-0.074677095,0.8053376,-0.50291455,1.1884564,-0.4175162,-0.2162825,0.19037822,0.15493028,-0.09070722,1.0
Trojan.Gen.2-58d3583bc11805c59eb4d02bb46440e120807731ba8ccb249e5a1f1f31b005c9,-0.5024983,0.5683257,-0.2376577,-0.12893195,0.39346355,-0.78018713,1.0501335,-0.15900992,0.83931416,0.10449256,0.42280847,-0.09836936,0.61110234,0.29961586,-0.51356745,-0.5682698,0.45854646,-0.52738285,0.7425501,-0.436889,0.27673653,0.6314408,0.033309944,0.8048654,1.0
Trojan.Gen.2-5a213b1603b21ef55c19c7428bc1374064f2b520b6d48a1c0a52e59169b73ae6,-0.33310023,1.2202226,0.04231159,0.8704246,-0.3612314,-0.104573674,0.002643649,0.3829094,-0.022395633,-0.5089477,0.39964712,0.042297542,1.1047785,1.0425106,0.6390101,-0.18734513,1.0702928,-0.6938191,0.7921048,0.26457185,0.027553525,0.83119243,0.13094683,-0.17946984,1.0
Trojan.Gen.2-5a50736bdccb7e0696714d8f90171a177d79b09460a6e8eea91c02166617a50c,-0.3998662,1.293953,0.043565582,0.26889175,-0.32086748,-0.59939575,1.1624485,0.052927297,0.07658422,-0.040812656,-0.11317634,-0.2780057,0.8422575,0.6991249,-0.233385,-0.31949574,-0.23138192,-1.5179195,0.8251278,0.5875191,-0.40186262,0.38906285,-0.1529716,0.12072437,1.0
Trojan.Gen.2-5a9808086e7990d95d755fc48f19d1bbf4a0065bf3facbca51d1b7172d960863,-1.2262603,0.16221109,-0.5061288,0.44263393,0.2822102,-0.086845145,0.7127355,0.7399555,0.3004493,-0.10069378,0.2862088,0.2743063,0.74323595,-0.009945259,-0.43310893,-0.8876921,-0.6563445,-0.35822436,1.1045003,-0.2064776,0.22646579,0.721428,0.11509938,1.190233,1.0
Trojan.Gen.2-5be782ccd9ba7f89eb3303332ea8b50f1c3bd0660957660c726781d57ddbf8ed,-0.7042114,-0.14603792,0.4698511,1.1548363,-0.23939921,-1.4267491,-0.48862252,0.17878418,-0.43044028,-0.50720006,0.45495477,0.26704136,-0.44277465,0.45385346,-0.89107275,-0.35634497,-0.9472343,-0.9758375,1.4282265,-1.0989767,-0.10839536,-0.11945854,-0.3818164,-0.08832881,1.0
Trojan.Gen.2-5c6b1be2cb80bc7e4a7f9270e0a33193de09ab75863f0cc16ceca3fc81b47d3c,0.120558,0.49605343,-0.636506,-0.23072368,-0.48458585,-0.69342726,1.2138721,-0.49204528,0.18439919,-0.5600035,-0.8033098,-0.3611627,0.54995745,0.7474986,0.7056604,0.55950654,0.45023265,-0.26659867,1.0101731,0.014382396,-0.97938496,0.99213994,-0.41792023,0.20102198,1.0
Trojan.Gen.2-5ca8ee04fa2068403d2653871acb4a8f96db801031ad5b4f236b658a34f095e9,-0.51221395,1.5929313,0.012550733,-1.1894178,0.67675734,-0.13430013,0.82362014,-0.13735358,-0.89568055,0.052302226,-0.56175345,0.09954682,-0.47382018,0.80098164,0.16973628,-0.6844759,-0.30489764,-0.81678003,0.4980084,-0.42567915,0.07395385,0.64076227,-0.13865551,-0.3636641,1.0
Trojan.Gen.2-5d0856637a1a9718e9ecb61a84d62c89d7ac3236fea0904ea8b38181321b8f58,-0.14612275,-0.8905193,-0.14948124,-0.47773427,0.860307,-0.59381497,0.82847774,-0.54994255,0.7577784,-0.3114738,0.33271927,0.48653132,0.6457273,0.12859431,-0.24629949,-0.5477148,-0.2636987,-1.2589692,0.15054396,-0.07623086,-0.34690827,1.0646647,0.054573096,-0.55622375,1.0
Trojan.Gen.2-5d2f32ac6be3bb47029ce17cd1008b06b3cbb0b4a5304395faab2bfbd43986dd,0.16566764,0.41468477,-0.29301977,-1.5379082,0.53508365,-0.8067102,0.8331327,-0.24241234,-0.036972556,-0.7540808,-0.1657526,0.26749083,-0.31110862,0.75624037,0.16237219,-0.5078388,1.0478201,-0.44301605,0.5854003,0.67617434,-0.05586176,0.99201787,-1.0085195,-0.50429857,1.0
Trojan.Gen.2-5e4919f1568ce0c031ea9c0c58025e6e780459d98a3f25a639bd7f52df9c6e25,0.8210551,-0.12343738,0.23751129,-0.9511826,0.15191013,0.07775338,0.42860863,-0.107496105,-0.4891222,-0.4308138,-0.77275926,-0.0055339946,-0.12622298,0.012125472,-0.669847,0.319224,0.08136931,0.2896767,1.0060433,-0.22741728,0.23725624,1.0020009,-1.2895823,-0.29465085,1.0
Trojan.Gen.2-5e61572d63a90367a295f7ac1537a2190f762bb51f991c7b3b6f99fade62a40e,0.13389994,0.13985363,-0.63233227,-0.726464,0.29935336,-0.28017563,0.5201002,-0.50639427,0.0853169,-0.9222808,-0.13434307,-0.1850597,-0.5126096,0.8018016,0.67588395,-1.4175047,0.7484985,-0.24685554,0.103637196,0.18351829,0.13782498,0.653199,-0.5366406,-0.7201318,1.0
Trojan.Gen.2-60a2867a478e18148557692dc0c09c5e0bb6d32269e4feb5eac0ed32360f7afb,0.10841449,-0.7327111,-0.63296705,0.41155365,-0.3428461,-0.23058143,-0.2423572,0.2360891,-0.0033641309,-0.8301504,-0.4007563,0.11353597,-0.097021274,1.1272565,-0.18617576,-0.1889265,0.07366006,0.5383398,0.4061352,-0.24717987,-0.69935864,0.8715274,-0.7200301,0.74088734,1.0
Trojan.Gen.2-60c7bfa4ff77b65a122c6641befa8c443783b2b300c6ba7f6ff0650d19682805,-0.08509109,0.66704684,-0.8596027,-1.5598493,0.08645406,-0.5148428,0.81409246,0.03526508,-0.4098636,-0.46083468,-0.4188521,-0.45573062,-0.48010576,0.6224708,-0.07737797,-1.0216419,-0.025506102,-0.520779,0.2808838,-0.24148206,-0.23551393,0.68166167,-0.79407483,-0.8047564,1.0
Trojan.Gen.2-60d4a54658ba342ab3998776962d10ed5d31f9d1f2bfec2344f755622f855eef,-0.48181912,-0.43963885,-0.4591061,-0.57711166,0.18634509,-0.39945352,0.96457803,-0.10518526,0.11235439,-0.899096,0.6036356,0.047818713,-0.04676521,0.31411457,0.28581217,-0.9128959,0.13361306,0.30147287,-0.3320431,-0.3223384,-0.008608684,0.84443796,-0.7251349,-0.86911863,1.0
Trojan.Gen.2-60f4594768a1f4a2525f7c798773a53a3c8bfbbe61b8deabc0cf87c28776fbc4,-0.22483903,-0.18353736,0.035964742,-0.8037558,0.17422085,-0.22026892,0.6279303,-0.41246527,-0.17767529,-0.6159507,0.39529616,-0.3339769,-0.55538446,0.70470315,0.6467853,-1.0667547,0.41208515,-0.5507682,-0.1735698,-0.977364,-0.12139685,0.03407275,-0.6782682,0.21495605,1.0
Trojan.Gen.2-62db673b2d363e48658d0c39e873cd4e349901cbbcebdf4297092f2a86763a63,-0.35070643,0.72032905,-0.35764274,-0.49692723,-0.80838615,-0.49690515,1.0965953,0.46545535,-0.11023521,-1.2710358,0.5216457,0.6851178,-0.296354,1.2296461,0.7276294,-0.21397701,-0.037183244,0.19499888,0.080870025,-0.63559365,0.12403493,0.002457003,-0.4164761,-1.0020334,1.0
