,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,LABEL
report348.txt,0.21580279,0.73107976,-0.42340273,-0.17342201,0.815049,-0.2501973,0.37155974,0.007075839,0.4324293,-0.14602333,-0.39318034,-0.021608185,-0.7971038,0.29584792,0.999983,0.36414132,-0.45781684,0.34118578,-0.19636908,0.2117012,0.20772447,0.18461753,0.21757324,0.33605608,-0.7711693,0.09351232,0.15246394,-0.16163625,-0.517292,0.15415941,0.17950584,-0.13258068,-0.8019969,0.7962131,0.18745576,0.8521092,0.0
report349.txt,-0.20718326,0.8866495,-0.37180457,0.04487994,0.92027956,-0.22276957,-0.78953743,-0.14710978,-0.26642922,0.22127235,-0.21972,0.7356556,0.21022108,-0.38430628,0.8827467,0.09978589,-0.20183791,-0.16689062,-0.36503834,-0.024091184,0.4046379,0.7937762,0.0829246,0.21283382,-0.3415746,0.4515943,-0.748155,-0.15115131,-0.69909483,-0.021355653,0.031725187,-0.31733888,-0.5941623,0.3533557,0.7111264,0.81673604,0.0
report350.txt,-0.07658785,0.37267786,-0.19336665,0.5101671,0.28586575,-0.529408,-0.26212513,-0.111238,0.12784407,-0.769373,-0.3328234,0.6378375,-0.07789458,-0.113871306,0.8381685,-0.6200533,-0.0788719,-0.2460205,-0.5388144,-0.31481013,0.2307873,0.6279701,0.130475,-0.6035021,0.501267,-0.15399298,0.33688697,0.39914313,-0.83064145,0.20991893,-0.1334033,-0.09305612,-0.54943615,0.8060226,0.5594242,-0.0139399925,0.0
report351.txt,0.33953,0.45919782,-0.3401579,0.55045944,0.7526568,-0.39695603,-0.06460118,0.104297854,0.19981176,-0.61827666,-0.23448208,0.120220676,0.025545623,0.16223727,0.6372039,0.059901617,-0.69878674,0.48092288,-0.5456964,-0.17397036,0.016458005,0.107280105,-0.6116571,0.674339,-0.29733053,0.23433848,-0.5354056,-0.24087241,-0.29688117,-0.047381986,0.20793562,0.91312903,-0.5856621,0.6016626,0.37521347,1.4938076,0.0
report352.txt,-0.08265264,0.4413081,0.10979479,-0.44447288,0.5346427,-0.85727125,-0.43933496,0.0698792,0.05120363,0.1665877,-0.41249946,0.013327467,-0.4795449,0.15282054,0.4079289,-0.17814785,-0.32595742,-0.22811206,-0.008020053,-0.1115373,-0.26413763,0.5640312,-0.68964505,0.6910379,-0.5880859,0.63227993,-0.0034168335,-0.056237806,-0.38561332,-0.32952595,0.2958968,0.4562361,-0.8134552,-0.43787354,0.61342967,0.78832597,0.0
report359.txt,0.00028103014,0.11966064,-0.049048115,-0.22132416,0.3413741,0.07570252,-0.42906103,0.21674687,0.37856224,0.019259358,-0.314873,0.06900534,0.6480782,-0.18268123,0.63561976,0.21049355,0.5285396,-0.44552705,-0.48274434,0.22048086,0.4237849,0.41975546,-0.30089882,-0.2235435,-0.41419634,-0.13309072,-0.12718984,0.119673416,-1.050913,0.33198395,-0.2350591,0.13874917,-1.2555592,0.49668,-0.39645377,0.8941811,0.0
report360.txt,-0.2618736,-0.13107201,-0.20158598,-0.16848947,-0.24209073,-0.049462862,-0.15575448,0.07474805,1.0277607,0.6363179,-0.3712473,0.52856123,-0.23298405,0.26609582,1.1655952,0.1439708,0.36163783,-0.06486583,-0.39309505,0.18441333,0.50916827,0.6151357,0.14485815,-0.11612022,-0.4800086,0.10185323,-0.28617653,0.31600285,-0.3039047,-0.7479657,0.22331217,-0.41767108,-0.6904137,0.44185308,0.066688746,0.4082675,0.0
report361.txt,-0.051905084,-0.028381998,0.19854577,-0.4995692,-0.13650443,-0.5189274,0.29602394,-0.1416451,0.7842741,0.6107427,-0.44491145,0.3871909,0.13367002,0.55054474,0.7814599,-0.070465386,0.2477555,-0.34747845,-0.48870477,-0.061880678,0.117836714,0.36786464,-0.49175426,-0.09017006,-0.9059791,0.4322798,0.27880368,-0.0064968327,0.025060153,0.31694883,-0.02640037,1.0400547,-0.48694417,0.5930125,0.2647472,0.7612231,0.0
report363.txt,-0.12839401,0.07144938,0.036553204,-0.07006972,0.062371813,0.16571687,-0.12401603,0.034578864,0.4818515,-0.45486987,-0.47941846,0.22692136,0.15363023,-0.48342353,0.62582344,0.31784377,0.277907,-0.3623493,-0.2689699,0.5266492,-0.06563259,0.42012155,0.17363931,0.31580025,-0.40188226,0.20003441,-0.1395504,-0.40946946,-1.086122,0.20679027,0.2648236,0.40417084,-0.78140974,0.3064822,-0.028893508,0.74265707,0.0
report364.txt,-0.31144038,-0.451528,-0.65992576,0.018088525,-0.21361484,0.25299487,-0.15382458,0.18872398,0.7881513,0.09185772,-0.8033141,-0.12733676,-0.18752189,0.11802714,0.98399895,-0.012649689,-0.11913087,-0.26520765,0.079563215,-0.11869126,-0.6162794,0.090711854,-0.4422056,0.502485,-0.21571022,0.28822398,-0.24214512,-0.24511111,0.15976208,-0.52768135,0.79748285,0.42135373,-0.38540518,0.5938776,0.103970304,0.60819185,0.0
report371.txt,-0.113370374,-0.21990874,-0.17873463,-0.35089937,0.051276658,0.03493176,-0.23387448,0.61623436,0.46240604,0.35117173,-0.7502137,-0.257875,0.074172996,0.124576375,0.49341068,-0.30396047,0.22613999,-0.30000874,-0.068092145,-0.32186794,-0.6202376,0.14029077,-0.48281395,0.2804515,-0.3271184,0.29774007,0.10322732,-0.36145368,0.1725855,-0.5586703,0.36868757,0.44645587,-0.2774531,0.51453865,-0.061166536,0.67533505,0.0
report376.txt,0.04862413,0.15671544,-0.93917316,0.35088167,0.47691098,0.004159711,-0.294718,0.18914214,0.40014204,0.14720143,0.0126841385,0.043928884,-0.16065037,-0.3672802,0.53191257,0.3628918,0.2942018,0.1579321,-0.67183375,-0.62674606,0.08234668,1.035764,-0.5940891,0.17678985,-0.2696687,-0.07850756,0.3296561,-0.093151346,0.19726701,0.07659112,-0.45654568,0.40378195,0.11862458,0.33026913,0.56265926,0.34129447,0.0
report379.txt,0.24058492,-0.11219364,-0.079794735,0.3393791,0.32569322,-0.29799414,0.5538624,-0.66705775,-0.058445334,0.15518281,-0.17118014,0.0017341897,-0.19669776,-0.11638747,0.896112,0.21951915,0.1430416,-0.22833158,-0.3554916,-0.33010244,-0.73222584,-0.0932554,-0.7669948,0.06295802,-0.703499,0.7995464,-0.13744941,-0.2716869,-0.16474013,0.07501639,0.072043285,0.58438694,-0.9501044,0.2557992,0.5113745,0.4751754,0.0
report382.txt,-0.20850398,-0.11562674,-0.3056546,-0.23425758,0.5405401,-0.2507889,0.6002801,-0.8085742,0.8206579,-0.29567984,-0.3366059,0.32151273,-0.43768942,-0.29094476,0.79324645,0.17671858,-0.28221133,0.42325458,-0.19209483,-0.40037015,-0.36156926,0.3762649,-0.35789007,0.1449373,-0.11638478,-0.05476816,0.42068014,-0.6159928,-0.35401,-0.48039067,-0.00028620305,0.27527958,-0.7016104,0.4387343,0.7432065,0.7242021,0.0
report384.txt,-0.065479346,-0.10921526,-0.40554366,0.33950984,0.23753662,0.10614259,0.1785047,-0.509236,0.5640398,0.16246763,-0.25494978,0.41010332,-0.66751057,-0.4950182,0.29420745,-0.06270775,-0.65872324,-0.7088585,-0.8479994,-0.43313244,0.5835056,0.10906305,-0.59901005,-0.29955736,-0.76303244,0.54514825,0.19417726,-0.578777,-0.32059187,0.24973324,-0.031204512,0.38936675,-0.7477016,0.20981094,0.16330534,0.30466163,0.0
report385.txt,0.6426708,0.06443032,-0.23322088,0.5397934,0.53624004,-0.5373807,0.12433676,-0.78737897,0.41332155,-0.4701216,0.17827739,0.2073366,-0.052119058,0.20762303,0.7858322,-0.22591707,-0.39272758,-0.39646938,-0.22823806,0.7622033,0.5187007,0.19737338,-0.2300411,-0.0065333922,-0.6261712,0.6874137,-0.0055706543,-0.017906178,-0.40350112,-0.24739121,0.19607976,-0.28236568,-1.1386033,-0.15134436,0.42974728,-0.14307426,0.0
report386.txt,0.44343653,-0.4081758,-0.08871944,0.24113461,0.705569,-0.048322067,0.21461625,-0.5470639,-0.29346037,-0.62368447,-0.39692897,0.1750583,-0.655677,-0.21414347,0.9792651,-0.012200322,-0.5388567,0.22555803,-0.46941152,0.8052608,0.01141354,0.05645373,-0.43491417,-0.24985355,-0.8544666,0.71335083,-0.3061128,-0.7320936,0.090924464,0.0092023965,0.50665426,-0.119288236,-0.5374147,0.09901263,0.613389,-0.07850729,0.0
report387.txt,0.54809636,-0.1100871,-0.13078046,0.08485381,0.77369034,-0.2148567,0.0061464333,-0.5929486,0.14324589,-0.36656544,-0.18333952,-0.05312478,-0.0142716635,-0.06321328,0.5392805,-0.030709395,-0.30473366,-0.3891278,0.0022895662,0.22592795,-0.28951672,0.22821052,-0.29115796,-0.15468279,-0.30558696,0.6930846,0.20251985,0.036617827,-0.38902786,-0.3221609,0.14756554,-0.3006479,-0.8372624,-0.016601212,0.73417103,0.18480842,0.0
report388.txt,0.2504496,-0.33599803,0.13281941,0.12379233,0.8814139,-0.012387922,0.17555541,-0.60713136,0.24888605,-0.5435439,-0.6981021,0.086788,-0.109399855,-0.01093865,0.6239731,-0.2534579,-0.4368684,-0.4807442,-0.2747309,0.16740991,-0.23678409,0.3476191,0.14578511,-0.06457286,-0.5946007,0.5411473,0.31317803,-0.030376635,-0.33174154,-0.30459931,0.17806803,-0.191751,-0.9417282,0.02721914,0.97030336,0.5404014,0.0
report389.txt,0.6340014,-0.050435636,0.09228663,0.41614884,0.70190525,-0.2875558,0.092420876,-0.2619093,0.67091465,-0.64148134,-0.08995143,0.2064981,0.08499573,-0.18264067,0.59235424,-0.26693058,0.038155816,-0.3720643,-0.0511212,0.32581502,0.023506835,0.44177046,0.3752897,-0.19529052,-0.5324429,0.37729555,0.28100565,-0.1564239,-0.5116883,-0.20111825,-0.14294615,-0.27679732,-0.5606204,0.2696197,0.4704487,0.532418,0.0
report390.txt,0.09517106,-0.30148718,-0.47271356,0.2782085,0.3551004,-0.31534752,0.33077323,-0.13663898,0.80758154,-0.21449971,-0.008329997,-0.11193783,-0.05633452,-0.06255999,0.7978821,-0.29341954,-0.7157621,-0.70162386,-0.32522008,0.53778195,0.49431172,0.21502815,-0.3254319,0.0137623465,-0.94502,1.094667,-0.06763914,0.10050574,-0.7401579,0.10008577,0.13063526,0.19304866,-1.1159543,-0.007820444,0.3670129,-0.53812844,0.0
report391.txt,0.10879253,-0.00902295,-0.09277035,0.5268114,0.5786941,-0.16294843,-0.3464883,-0.45215985,-0.19597633,-0.4053403,0.38653263,0.5644269,-0.49263087,0.22234288,0.95780903,0.59723115,0.20462869,0.4579643,-0.4242479,0.37302342,0.053482182,0.5900444,-0.08499545,0.1909122,-0.8278164,0.95743555,0.18138814,-0.35002977,-0.22296394,-0.25260097,0.26499528,0.30274454,-0.28418046,-0.097318545,0.02334608,0.4435036,0.0
report392.txt,0.021641513,0.77784044,-0.068285935,-0.47701082,0.8538347,-0.6934014,-0.3379972,0.10815704,0.041551698,-0.2181643,-0.2612323,0.08968121,-0.63050467,-0.1280607,0.28542623,-0.29668725,-0.4896862,-0.2795297,0.06101709,0.30301818,-0.071312055,0.56955755,-0.52962476,0.9379809,-0.62286586,0.6075502,-0.01680091,-0.12315398,-0.4900869,-0.25025797,-0.12169713,0.15669934,-0.5579433,-0.3196054,0.7203768,0.6814833,0.0
report393.txt,-0.105705574,0.3494806,-0.07327748,0.5460116,0.12503618,-0.33446527,-0.21462433,-0.39124766,0.36965558,-0.57642454,-0.825978,0.3483402,0.062449876,-0.04890744,0.9750349,-0.57884634,-0.3811736,-0.5526648,-0.58834106,-0.3179667,0.17957205,0.29639205,0.18163107,-0.36244935,0.70962214,0.06080717,0.19512197,0.4339949,-0.48331317,0.061532162,-0.3950417,-0.027008554,-0.12868887,0.8038572,0.42908886,0.21989912,0.0
report394.txt,-0.4233656,0.98567003,-0.4031008,0.37366688,0.47642943,-0.16236366,-0.457549,-0.14548327,0.069222614,-0.2936711,0.005906062,0.5301242,0.20014638,-0.33671206,1.1103432,0.0788629,0.043307666,-0.22417524,-0.51603633,0.078604855,0.122643545,0.6938094,0.10814425,0.40567967,-0.43648914,0.0814151,-0.6608573,-0.21638869,-0.5308655,0.06477916,0.21177831,-0.27744862,-0.82226366,-0.023687672,0.7112441,0.86542505,0.0
report395.txt,-0.30581886,0.14736478,-0.050150115,0.28121027,0.097563215,-0.30509812,0.59987783,-0.9048205,0.77837974,0.009548265,-0.21066539,0.13570215,0.06407794,-0.3871072,0.75441533,0.0028308195,-0.36715886,0.20263758,-0.54326165,0.17455213,0.21796738,0.23366012,-0.58933055,-0.15855141,-0.6923714,0.07725597,0.33607182,-0.29228097,-0.48140204,-0.1516581,-0.15186666,0.39258376,-1.0085992,0.36781266,0.6031292,0.5133028,0.0
report406.txt,0.1584574,-0.15039131,-0.16195138,0.30547825,0.1680762,0.3528591,0.13915436,-0.30565685,0.3489131,-0.28613472,-0.19230342,-0.09777426,-0.6621407,0.7033758,0.7075813,0.57790244,-0.26378974,-0.33530116,-0.2981367,-0.2688277,0.119115844,0.21116047,-0.44782624,0.032197546,-0.640089,0.54791087,-0.722399,-0.46324417,0.0036379723,-0.17510071,0.21170202,0.17515483,-0.4292105,-0.18536486,0.4082037,-0.027150037,0.0
report408.txt,-0.7079806,0.12509866,0.020020723,0.3359697,0.42466307,0.07966142,0.66946423,0.013686659,0.2805779,-0.40296426,-0.68246996,0.029227588,-0.16709846,0.36170393,0.7009732,0.09637576,-0.42589682,-0.4774178,-0.47873002,0.37589243,-0.13047248,-0.32520804,-0.30346465,-0.7586202,-0.37357768,0.05342285,0.2020203,-0.16248417,-0.2165674,-0.27825466,-0.3497897,-0.6004243,-0.7085791,0.3516669,0.14515416,0.50829256,0.0
report409.txt,-0.8167275,-0.12822698,-0.011098289,0.31999323,0.44253787,0.11716808,0.81691015,-0.19591975,0.38854596,-0.26812032,-0.5875576,0.14583886,-0.36428955,0.39737353,0.65562487,0.12950632,-0.52313226,-0.5986054,-0.5695745,0.5148654,0.004593016,-0.26462394,-0.40946087,-0.69893456,-0.37253335,0.15748769,0.38365358,-0.11707356,-0.21309541,-0.056974363,-0.30606198,-0.4966832,-0.6000452,0.2831148,0.34729868,0.60182136,0.0
report411.txt,0.32666758,0.40417674,-0.6396532,0.596737,0.043669943,-0.29498556,-0.7446314,0.052288458,0.6220245,-0.13528608,-1.1559464,-0.031111833,-0.3298569,-0.5195436,0.317297,-0.49226525,-0.12291168,-0.1498133,-0.6396956,-0.04464352,0.15827844,0.20971872,-0.5823628,0.071804985,-0.5411607,0.3695045,-0.12362598,0.25028616,-0.24309869,-0.13278012,-0.07214287,-0.12107811,-0.7900841,0.47691348,-0.262991,-0.037479475,0.0
report412.txt,0.1606117,0.29057565,-0.5146926,0.4333229,0.09803131,-0.3139474,-0.6276497,-0.032328885,0.5569295,-0.22390853,-0.97461545,-0.1944211,-0.25857806,-0.49700734,0.39407897,-0.25004247,-0.23008484,-0.19589387,-0.5680597,-0.03500136,0.3533633,0.42032105,-0.5663407,0.101935685,-0.49711207,0.48889384,0.071284495,0.2235063,-0.15273118,-0.1161937,-0.1633493,-0.04441016,-0.76936233,0.4057859,-0.29346442,0.16946198,0.0
report413.txt,0.35369772,0.31003624,-0.4614567,0.38878116,0.11881484,-0.25129098,-0.60315686,0.045588333,0.70166963,-0.20535183,-1.1286303,-0.18467331,-0.3036599,-0.47679472,0.4188384,-0.27083,-0.14902958,-0.03400442,-0.62509096,0.13770331,0.19714494,0.37927678,-0.5736552,0.094018094,-0.34131753,0.4962079,-0.17386514,0.27661282,-0.16764551,-0.06297661,-0.08521334,-0.24853358,-0.72207826,0.44381884,-0.30462524,0.06601412,0.0
report414.txt,0.23060067,0.43566802,-0.53266335,0.4268575,0.16194227,-0.25944245,-0.65340483,0.056375016,0.5284674,-0.11564939,-1.1127288,-0.1961354,-0.40548334,-0.46697512,0.4449232,-0.35572216,-0.23029871,-0.16921191,-0.8212502,0.022518454,0.24100958,0.37106788,-0.48182046,-0.013052228,-0.59384936,0.37992594,0.055245843,0.22228023,-0.23202631,-0.066014655,-0.34390286,-0.124942414,-0.8373795,0.26294598,-0.27521148,0.019015409,0.0
report415.txt,0.21108033,0.32387072,-0.5733642,0.54209614,0.16565983,-0.2536404,-0.5316209,0.013956908,0.519554,-0.2940252,-1.0985633,-0.10780682,-0.35154858,-0.37950623,0.31099212,-0.18189709,-0.38681316,-0.19948013,-0.50903225,0.014007996,0.39241195,0.2879614,-0.6396357,0.21549642,-0.52145815,0.45235857,0.08103628,0.13125464,-0.0044205585,0.030161904,-0.27371758,-0.12911554,-0.68249124,0.49116573,-0.30238912,-0.0057000853,0.0
report418.txt,-0.055295162,0.38040492,-0.16299744,0.12232699,0.75714946,-0.086046174,-0.42495877,-0.1824794,-0.029518455,0.04689925,-0.11349042,-0.069286376,0.2572428,-0.01151976,0.23589285,-0.32356626,-0.6620878,-0.6282591,-0.511284,-0.07381887,-0.082218446,0.34616086,-0.27437064,0.00018144294,-0.033090256,-0.1654625,0.33971345,0.031649947,-0.6617926,-0.24896704,-0.10443479,-0.15463214,-1.0294442,0.6151819,0.32418036,0.3066399,0.0
report419.txt,0.027245732,0.7225143,0.31897593,0.014529858,0.7166174,0.08717252,-0.74352354,-0.3156627,-0.27775905,-0.12650453,0.51735157,0.021028582,-0.37656814,-0.057529453,0.48469257,0.117655635,-0.58063394,-0.036809213,-0.47073677,0.43687388,0.034712534,0.3502332,-0.29299763,-0.0041302713,-0.10108087,0.5021662,0.5006718,-0.4676601,-0.500235,0.11070153,0.25017354,0.22731449,-0.51926696,0.39109805,0.6062149,0.39881453,0.0
report420.txt,-0.004909736,-0.24230039,0.013337664,-0.07036362,0.2726865,0.3731262,-0.4101816,0.24179466,0.34810263,-0.030970244,-1.1400226,0.23388013,0.1397469,-0.32535037,0.42440358,-0.31597894,-0.11231537,0.21349752,-0.25969747,-0.22696668,-0.53858626,-0.1307532,-0.59760195,-0.4660515,-0.39033362,0.45678735,0.48417944,-0.4823542,0.097185455,-0.14479633,0.7534341,0.024857897,-0.37725168,0.42028144,0.09329621,-0.021253336,0.0
report421.txt,-0.54412323,-0.51410973,-0.27008158,0.16323052,-0.36057797,0.33472177,0.198651,-0.067976415,0.38119915,0.5811953,-0.43286192,-0.34299564,-0.2219345,-0.55647606,0.92101395,0.1299552,-0.3500209,-0.79460126,-0.94798386,0.20881675,-0.02450449,0.8480383,-0.57672346,-0.00017492962,0.09981546,0.0783793,-0.0280962,0.054883063,0.22881149,-0.007815426,-0.082362816,0.051827673,-0.5333598,0.6407059,-0.27284148,0.06413175,0.0
report422.txt,0.24552855,0.14259656,-0.28311485,-0.19428872,0.24407016,-0.1155439,-0.36283568,-0.11436024,-0.17346816,0.31557682,0.12658904,-0.2782542,0.3084251,-0.44486475,0.6005798,-0.24608883,-0.1872055,-0.11815282,-0.9553971,0.35459235,-0.08437869,0.6673145,-0.6449321,-0.05977808,0.30562633,0.466853,-0.33386877,-0.2163885,-0.91771656,0.49560517,-0.18859816,0.18924128,-1.0598121,0.6128384,-0.2516117,0.33678263,0.0
report423.txt,-0.12937927,0.1305541,0.12778854,-0.4322861,0.23107424,0.4864355,-0.05656898,0.12206913,0.10308871,0.124847844,-0.78664315,0.36452657,0.18034637,-0.48596737,0.43761778,-0.29778388,0.13171199,-0.0018297172,-0.007716967,-0.38401303,-0.4903769,0.10583827,-0.5243685,-0.58150065,-0.036312312,0.5383413,0.27974838,-0.43476376,-0.40206373,-0.22789992,0.46388647,-0.076310135,-0.872225,0.08996475,-0.24705204,0.42061076,0.0
report424.txt,0.051245186,-0.24200895,0.19955178,-0.04876956,0.15915766,0.37397707,-0.65608454,0.22417341,0.31264213,0.3065896,-0.38029552,0.54912573,-0.3025365,-0.35880405,0.76250625,-0.34383866,-0.13177903,0.23244947,0.17703128,0.12228836,-0.46717736,-0.025917968,-0.3307364,-0.04361102,-0.18348484,0.64994717,0.08073693,-0.3983148,-0.29091844,-0.16825135,0.719563,-0.23100366,-0.5213284,0.538458,-0.15249695,0.55795485,0.0
report425.txt,-0.4066037,0.05782213,0.0051076743,-0.028272144,-0.16451916,0.32615378,-0.44944587,-0.28662243,0.1291413,0.6132502,0.014298978,0.22466664,-0.12469961,-0.43587774,0.53228474,-0.065455556,-0.47287244,-0.16814381,-0.27526468,0.1940136,-0.3513987,0.53538287,-0.38584936,0.119871125,-0.16641831,0.8545361,-0.06085675,-0.27015978,-0.28938666,-0.6314635,0.2926325,0.0034948203,-0.008936842,0.38362798,0.16789015,0.13774152,0.0
report427.txt,0.101499654,-0.33228,-0.39426875,0.40271893,0.4714047,-0.38304305,-0.036258306,-0.006026716,0.3427512,0.5628259,-0.6308667,0.12692556,-0.28700703,-0.36769578,1.0156944,-0.24504608,-0.11920746,-0.8134605,-0.8603488,-0.07804818,0.26435637,0.54163086,-0.2127372,0.069350876,0.7402111,0.2909863,-0.22903715,0.6005811,-0.6481949,0.36340323,-0.50099105,-0.3123452,-0.37071994,0.90631,0.40182924,-0.121916816,0.0
report428.txt,-0.020243032,0.83040464,-0.21668196,-0.07602516,-0.04286159,-0.3537868,-0.049254786,-0.43528497,0.63560027,0.37150046,-0.43848568,0.14730482,0.0857204,0.22469993,0.52082795,-0.40738857,0.09738544,0.52461,0.16072592,-0.32665822,0.8136606,0.2512348,-0.2927194,-0.3568372,-0.5095349,0.47904512,0.35775322,0.24278088,-0.63714325,-0.4220389,0.27007648,-0.0057988684,-0.2924904,-0.2791885,0.2756701,1.0360535,0.0
report429.txt,0.13418977,0.2842105,-0.7237356,0.55738527,0.45866612,-0.10087662,-0.15409245,-0.10110144,0.37373263,-0.08238269,-0.4920643,0.11872789,0.105454534,-0.6033554,0.26516843,0.6456548,0.24229929,0.39148933,-0.47164896,-0.3723063,0.18275195,0.7190561,-0.8748981,-0.35617393,-0.59473515,0.16031282,0.29497346,-0.05869238,0.30391845,0.03447486,-0.3159844,-0.009396475,-0.031925138,0.34991348,0.5228665,0.87469435,0.0
report433.txt,0.084074,-0.23479319,-0.14295118,-0.04043292,-0.2406657,0.5693236,0.21520774,-0.67816365,-0.43782067,0.17775147,-0.50801915,-0.44454023,0.057694383,-0.6291213,0.7738434,-0.3335498,0.122368224,0.27722618,-0.6958262,0.6499971,-0.14530735,0.05312028,-0.8604765,-0.011142444,-0.33614907,0.51462114,0.30113518,0.39609116,-0.3823235,-0.3027818,-0.2071829,0.5642661,-0.37227383,-0.1793781,0.42723894,-0.033344883,0.0
report438.txt,-0.6031141,0.23749836,-0.22891974,-0.15844671,0.3700844,-0.24294987,-0.33970606,0.23145576,0.43897358,0.71057624,0.26364735,-0.20571265,-0.5099614,-0.81835926,0.6628086,0.23132332,-0.26785147,-0.0013164748,-0.3708943,-0.069988675,0.337172,0.55323786,-0.48947173,-0.100430086,0.24994469,0.17257491,1.1179059,-0.123086296,-0.38013485,-0.50381947,0.06341741,0.12096281,-0.37693754,0.24302463,0.6154326,0.5839343,0.0
report439.txt,-0.521911,0.17177647,-0.8605878,0.271075,0.17123814,0.18500772,-0.3189188,-0.096161835,0.62903506,-0.41657376,0.36680195,1.0176092,0.24594353,-0.2676286,0.95407677,0.42144784,-0.3086146,-0.58631486,-0.23160157,0.5164009,-0.5362341,0.36106658,-0.971749,0.43944678,-0.66216254,0.07853988,-0.11355784,0.09529517,0.25526732,-0.540867,0.3161751,0.032089047,-0.17388116,0.6263441,-0.4300125,0.59317386,0.0
report441.txt,-0.091552526,-0.22723894,-0.78627,0.4198326,0.3863138,0.4634505,0.19298756,-0.17982964,0.42283112,0.5004168,-0.2474246,-0.47762084,-0.30393314,0.15681095,0.6785409,0.60833436,0.7509275,-0.13318586,-0.5375213,-0.07782041,0.31073552,0.18915743,-0.63002956,0.25417173,-0.395001,0.22360513,-0.031019907,0.2540776,0.07485628,-0.073358834,-0.45056143,-0.26132005,0.102263674,0.30658174,0.79686785,0.6830114,0.0
report442.txt,0.47949243,0.45150828,-0.19700114,0.6858993,-0.025200611,-0.4009442,0.1853192,0.09848241,0.41418463,0.07743219,-0.0028710219,0.017798299,-0.20659202,-0.15777296,1.2378764,-0.034742326,-0.7482814,-0.5166511,0.26688632,0.9391345,0.5568868,0.2751721,-0.48365092,0.2001585,-0.5309467,0.30285144,-0.48165897,0.08759551,0.046208918,-0.46433765,0.6565385,0.19575237,-0.3493928,0.33237025,-0.15304577,0.09423052,0.0
report450.txt,-0.19807616,0.5620651,-0.23447664,0.19642174,0.29452407,-0.166941,-0.025919545,0.31505525,1.1313431,-0.020707317,-0.3490162,0.06857942,-0.50106496,-0.26664773,0.40566102,0.27814725,0.08363244,-0.2914052,-0.4853102,0.7364045,-0.1383279,0.8009232,-0.83469206,0.55032396,-1.0271419,0.3331593,0.112217285,-0.2734684,0.21755466,0.0737354,0.11692982,-0.06577293,-0.274554,0.13136876,-0.0013928395,0.3150702,0.0
report451.txt,-0.28060365,0.3287384,-0.15692502,-0.36263442,-0.11025743,-0.08262263,0.21689247,-0.10804831,0.773948,0.2789333,-0.25380397,0.3176765,-0.36985484,0.14338194,0.3747911,0.51414627,0.4160337,0.34939343,-0.6632534,0.39569646,0.6965904,0.36290735,-0.18972792,0.27640718,-0.7183762,1.1274556,0.2787261,-0.25440058,-0.03551922,0.7399033,0.6865967,-0.2923341,-1.0617658,0.30062038,0.97486365,0.44075653,0.0
report452.txt,-0.464331,0.24267009,-0.5431773,0.46601003,0.23269932,-0.029261205,-0.40041006,0.2830932,0.2858918,-0.18818603,-0.706896,0.40115318,-0.12815236,0.59447163,0.48341602,0.12930074,-0.15919806,-0.23641898,-0.2632142,0.00039762945,0.13202661,0.478962,0.023531497,0.51573867,-0.50515026,1.4864678,0.2437753,0.19975108,0.22697808,0.30520692,0.7497893,-0.28406465,-0.88410324,0.1773433,-0.25706452,0.42149886,0.0
report453.txt,-0.2496998,0.3179323,-0.35849196,-0.4343201,-0.0768942,-0.04541288,0.20810162,-0.08477699,0.7341285,0.2910096,-0.41073006,0.41353205,-0.49219045,0.08036485,0.3123774,0.20970812,0.39557606,0.16286537,-0.6293638,0.18615642,0.7441542,0.26549596,-0.087185144,0.2399376,-0.7799304,1.0891215,0.4357997,-0.2921441,-0.15373667,0.77026945,0.58175474,-0.2942706,-1.0924515,0.16891763,0.8481347,0.46660256,0.0
report454.txt,-0.27715197,0.21664141,-0.2939708,-0.26786086,0.045074884,-0.21623664,0.22002308,-0.22333139,0.83477813,-0.053391635,-0.55133915,0.42846602,-0.42363885,0.16392203,0.51372534,0.32677707,0.4429043,0.2312796,-0.71382475,0.51794857,0.61142975,0.2878513,-0.17734711,0.2372544,-0.7395593,1.0653527,0.4414283,-0.1272171,-0.17507163,0.8603115,0.65068585,-0.10933666,-0.9473138,0.24202955,0.9799478,0.6378536,0.0
report455.txt,-0.2487497,0.37847692,-0.4349733,-0.45720267,0.07268558,-0.06504031,0.094851226,-0.1033087,0.85922486,0.20808639,-0.46246803,0.51209664,-0.4979361,0.2824146,0.4601534,0.23155375,0.4614628,0.12013528,-0.6633036,0.43671104,0.67751193,0.28824708,-0.1431964,0.24750178,-1.0613995,0.8972126,0.56566614,-0.2826546,0.10578607,0.7724902,0.6410507,-0.11610105,-1.0738484,0.25536016,0.9258457,0.45293373,0.0
report456.txt,-0.32256073,0.27308857,-0.21448343,-0.19812083,0.062167667,-0.10489881,0.2594798,0.0006457831,0.65810746,0.01597549,-0.4448627,0.37925518,-0.39734775,0.25683388,0.41809464,0.36601168,0.22773816,0.22752589,-0.7704132,0.5038143,0.665912,0.22983949,-0.14954972,0.38725027,-0.8110727,1.0123197,0.4391975,-0.36968973,0.1932101,0.763349,0.52711535,-0.26460487,-1.1506824,0.090403,0.96696,0.48343042,0.0
