,cocreateinstance,coinitializeex,couninitialize,createthread,createtoolhelp32snapshot,cryptcreatehash,cryptdecodeobjectex,cryptencrypt,crypthashdata,drawtextexa,drawtextexw,findfirstfileexw,findresourceexw,findresourcew,findwindowexa,findwindoww,getasynckeystate,getcursorpos,getfileattributesexw,getfileattributesw,getfileinformationbyhandleex,getfilesize,getfilesizeex,getfiletype,getforegroundwindow,gethostbyname,getkeyboardstate,getkeystate,getsystemdirectoryw,getsysteminfo,getsystemmetrics,getsystemtimeasfiletime,getsystemwindowsdirectoryw,getvolumepathnamesforvolumenamew,internetreadfile,isdebuggerpresent,ldrgetdllhandle,ldrgetprocedureaddress,ldrloaddll,ldrunloaddll,loadresource,loadstringa,loadstringw,lookupprivilegevaluew,module32nextw,ntallocatevirtualmemory,ntclose,ntcreatefile,ntcreatemutant,ntcreatesection,ntdelayexecution,ntdeviceiocontrolfile,ntduplicateobject,ntenumeratekey,ntenumeratevaluekey,ntfreevirtualmemory,ntmapviewofsection,ntopenfile,ntopenkey,ntopenkeyex,ntopenmutant,ntopenprocess,ntopensection,ntprotectvirtualmemory,ntqueryattributesfile,ntquerydirectoryfile,ntqueryinformationfile,ntquerykey,ntquerysysteminformation,ntqueryvaluekey,ntreadfile,ntreadvirtualmemory,ntunmapviewofsection,ntwritefile,process32nextw,readprocessmemory,recv,regclosekey,regenumkeyexa,regenumkeyexw,regenumkeyw,regenumvaluew,regopenkeyexa,regopenkeyexw,regqueryinfokeya,regqueryinfokeyw,regqueryvalueexa,regqueryvalueexw,searchpathw,select,sendto,seterrormode,setfileattributesw,setfilepointer,setfilepointerex,shgetfolderpathw,sizeofresource,socket,thread32next,timegettime,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,LABEL
Ransom.Cerber-2b6b09a69ba17384141d304cc2d1f370f5a78cedbb16f1b3bb7e99c441d43297.json,0.00033482511797233076,7.55991126571342e-05,2.4030470496446896e-05,0.00025461683314772604,0.0001072878131698361,0.0001477676058791124,8.102944545329304e-05,0.0032507477148569315,0.00014749126742718316,0.00015467551898562382,0.0002233720290770119,0.005231824117647406,0.01171265633100099,0.00033913745538956085,0.0,6.944667317465077e-05,0.0,0.0038595943975459307,9.055344962175173e-05,0.01193595986760304,0.0005784651899651072,0.0003733740327345512,0.0008126570076804912,0.0,9.26670610476146e-05,0.0,0.0,0.03227723294205396,0.0003135119226952898,0.0006231062225315352,0.002918867507095328,0.0004862949330204112,0.0002817473098027233,0.0002100177458971318,0.0,2.7533543783777104e-05,0.0023160081010438686,0.009136334938384161,0.0023615213440443,0.0002484492429419206,0.011344767561372085,0.0,0.0006353917651951365,0.0,0.0,0.0065818120257991174,0.010445306049532584,0.0026631820126173525,0.000994478970882264,0.0006592456895843105,0.0011758436747541672,0.0,0.0002912513935232918,0.0,0.0,0.0004868818262654614,0.000977023868334407,0.0006098165511597498,0.002769301889001479,7.519343984882348e-05,0.0009425211705250358,0.0011997659117732628,0.0006012285056261245,0.0002195989712730166,0.00037821865948638997,0.001613543132209629,0.0005974751934655257,0.0023680928193441212,7.119183854116172e-05,0.0065354235462598085,0.9939206294101018,0.0,0.0003310439016317195,0.0037924090638326966,0.004159493333580019,0.0,0.0,0.0193137323007773,0.0010235188589530677,0.002299622098764094,0.0010334676627095827,0.0015528332065803854,0.0016578825615697146,0.03174320113513274,0.0,0.0006921625364150164,0.001635613254407848,0.02284783961625667,0.00030837211510886814,0.0,0.09048656678703129,0.0008688764485469283,0.0074270459117310285,0.008449690662418696,0.004626933408743386,0.00047707144027295327,0.0002612622781099173,6.448837507164546e-05,0.0,0.0,3,0,0,6,214,0,82,0,0,0,21,1,394,15,23,110,51,1,43,24,20,4,909,1077,16,0,0,0,1
Ransom.Cerber-2bd8d6a48b0093b5f7832cc79ec0641d6c57e03f5bdfbe18540162fce200d600.json,0.024020373602672295,0.003070649468949926,0.0034309932811344432,0.001025643736466971,0.0005282140987134938,0.0007275097744319638,0.00039893529595585824,0.016825272676931364,0.000726149267007932,0.000761519761099983,0.0008797886845168021,0.02575803513262033,0.054553568481645644,0.0013914067532147638,0.0,0.00017095470023948648,0.0,0.014497887292976363,0.00044582518148295324,0.05867133144124065,0.0031477665731502232,0.0011489039525841979,0.004143876913079478,0.0,0.00034217340268327716,0.0,0.0,0.08774266018496783,0.0012711382035117571,0.00237504165974322,0.010662035393053314,0.0038129756472937222,0.0007926497463246616,0.0010339882143676888,0.0,0.00013555692472838347,0.008086871777976826,0.03305074595121314,0.008881404779291807,0.0008737138853710718,0.05303320291227421,0.0,0.002760218836767126,0.0,0.0,0.02359710926624498,0.1155274607105232,0.012773375921682687,0.003978126319210413,0.0030702462871214685,0.005673293590083155,0.0,0.0011266583951149629,0.003525662938064388,0.007009619483469727,0.0024826936089778497,0.004472658945616522,0.003002332608285285,0.010084472964253544,0.17819088590015816,0.004198411624486776,0.0007540662555499975,0.002673594237432118,0.0016818041632046903,0.0016293357990096748,0.007944017182699735,0.0030547093232340967,0.09819401381722964,0.00023366762555003027,0.08146364993842489,0.8433018882639951,0.0,0.0016298408082769979,0.019319618571520515,0.01886185821811529,0.00017554473873772821,0.0,0.040073425226585614,0.0012597821589073034,0.009394697876612169,0.005088109952838152,0.0005663053139114589,0.004081157575866093,0.04781125333021613,0.0,0.0007099478487150897,0.005636873087880685,0.029838051168129234,0.00045546598641009483,0.0,0.44549589472411755,0.004277771879235501,0.03671949063823274,0.013734826925763085,0.024006567021018495,0.002101543261020566,0.0011693475765823466,0.00031749802619281955,0.0,0.0,3,0,0,2,214,0,60,0,0,0,20,1,393,15,24,109,50,0,43,72,16,4,312,881,12,0,0,0,1
Ransom.Cerber-2c4ca6eeec12350becd0a46276453cfb87a0582d4853cfb012ba923488560999.json,0.007000192707887664,0.0008635208434926396,0.0009606970238334542,0.0002974425368105892,0.00020424680411500125,0.00021098198640294753,0.00011569351250673278,0.00464140435987334,0.0002105874314857132,0.00022084507662789888,0.0002551437393664188,0.007469977186712529,0.016723283050219313,0.000484219078843753,0.0,4.957783868898438e-05,0.0,0.006123014639999461,0.0002585836938099437,0.017042114931150282,0.0007389902187079469,0.00036650757320867987,0.0010774291996353865,0.0,0.00013230965269846442,0.0,0.0,0.043217592451858,0.0003949685713535367,0.0006887756354251427,0.0038717857390415744,0.0019286942406012888,0.0002011388312486283,0.00029986248302280814,0.0,3.931228177958157e-05,0.0026735724218037637,0.0154527369931436,0.0023883374841922145,0.00027872021424054646,0.016198012961894666,0.0,0.0008805271364181038,0.0,0.0,0.010891443491870522,0.012354460947498353,0.003606223386018429,0.0011240978138792898,0.0008903889448206178,0.0016788648142674078,0.0,0.00029703396754361065,0.0,0.0,0.0020606762465537024,0.0012970966191978447,0.0011234756004932696,0.002690590333755149,0.00010736088745156993,0.0012175633309711418,0.00021868351748207274,0.0007753575867614057,0.00013935223005696678,0.000472516680151688,0.0023038103186088254,0.0011483670289590441,0.000676230658322391,3.388247246237926e-05,0.00907007108896084,0.9884009696128596,0.0,0.0004726631357212436,0.005377183547750987,0.00651196014974819,0.0,0.0,0.021564936316540707,0.0006784960288234532,0.0031436723062124106,0.0015598998335229878,0.0013549121262270464,0.001699469315693735,0.03705925795027296,0.0,0.0005353112120748335,0.001668087106628135,0.0245528059420824,0.0002201462255880808,0.0,0.12919635186570647,0.0012405782577484532,0.010604305931875432,0.012026134155428242,0.006606316693859562,0.0006094595389705136,0.00037302921760053604,9.207623952197588e-05,0.0,0.0,3,0,0,2,214,0,55,0,0,0,20,1,397,15,23,109,50,0,42,76,16,4,614,873,10,0,0,0,1
Ransom.Cerber-2ce248d03b9b09b5da793d3fbe0750de96baf231d2a6a2f94b6ab550a8fffdfb.json,0.0003980867827729353,0.00011797112962447664,4.9998854047060426e-05,0.00048160634907101903,0.00022322774381384143,0.0003074517812843364,0.0001685934288025061,0.00763078314896516,0.0003068768193447587,0.0003218246891819703,0.0003718061361026981,0.010885563414033898,0.021369867401527128,0.00011760405146472459,0.0,7.2246901629052e-05,0.0,0.0005353627928128002,0.00018840949084893044,0.02341311371264754,0.0014569654104662868,0.00038842921886230743,0.0018116249143239759,0.0,0.0001446053728216053,0.0,0.0,0.00394351258727755,0.0006139357159186825,0.0011709981322654017,0.004545047743559767,0.001611395744709522,0.0005862158472120288,0.00043697216107174946,0.0,5.728750243350282e-05,0.004579557712515602,0.017408305126235694,0.004299299545505307,0.00044308664955041024,0.020226685238871084,0.0,0.001205374876765905,0.0,0.0,0.011833372758602363,0.019936009988222564,0.00521939040801788,0.0020260492641104686,0.0008155789952010822,0.0024954423181428437,0.0,0.000562705428905514,0.0,0.0,0.0011577459957747003,0.0013908897333347122,0.001227881751269926,0.004875480360812905,0.000156450778808248,0.0017742842472751401,0.0023900608104160032,0.0011298835281929463,0.00015230242669319368,0.0003442855418038853,0.003357208822770011,0.0013387587998052015,0.004379696084853241,0.00014812487109179735,0.012836684709086107,0.9769378815553575,0.0,0.0006525326887518861,0.00865779996350603,0.007591600711802662,0.0,0.0,0.0359511589879018,0.0016732401430524383,0.004784694902103611,0.0019045321931969795,0.0032308930807959514,0.0024323139288790806,0.057291841385205884,0.0,0.0014401438224097417,0.0014584838099611999,0.04533343701281279,0.0005132900707138908,0.0,0.18827033148074682,0.0018078225618699166,0.015388109716530813,0.013339081737027057,0.010959970591397618,0.000835887011061058,9.883523438333853e-05,0.0001341773501029053,0.0,0.0,3,0,0,6,214,0,73,0,0,0,21,1,380,14,25,99,52,1,45,12,19,4,850,1015,17,0,0,0,1
Ransom.Cerber-2d0a0b404aab8144ac7531077b15e81c636bb81ce1d4e0809f6bfbe110923341.json,0.027739552390739,0.0076392383625259455,0.0092907435687221,0.0016271213249210526,0.0015712115600831438,0.001298418694743311,0.0007119973702985397,0.028930189435870182,0.0012959905373002316,0.0013591178139162542,0.0,0.0461823767291399,0.0886864212473866,0.0,0.0,0.0,0.0,0.00025121375880809044,0.003978419057508699,0.10037804168707361,0.005350435677202893,0.000820199767990506,0.0073957593997395505,0.0,0.0006106919226408926,0.0,0.0,0.0014914112865634563,0.0016204687601529594,0.0012363287180281164,0.00794254061104352,0.03307636603088661,0.0017683460847915606,0.0036908084945731973,0.0,0.00024193440618261444,0.016309285222440743,0.05251292396689764,0.010087021488678249,0.0017152911627327937,0.08491710836933426,0.0,0.004433655572305461,0.0,0.0,0.044339172030986675,0.08147247866424856,0.02611865306951548,0.0018204966728563947,0.0034443222608286144,0.009712095938041839,0.0,0.0023763962123503736,0.0,0.0,0.03514219559401903,0.005422110218522064,0.013828116301667819,0.01612638941840329,0.0006607169916635283,0.00019718657626203136,0.004486050715701956,0.0051125156105541235,0.0008575971045915253,0.0010385525959332156,0.022642536529437377,0.014942173442575334,0.0013872124720124166,0.0004170368894456863,0.05333466547663251,0.04310531163185863,0.0,0.0032150431683253375,0.035869052511232395,0.0519381072329734,0.00031330241675290714,0.0,0.1439664473423038,0.0025695870078862966,0.013112755932367506,0.03684280733505391,0.010107100032975328,0.0050426456121941896,0.2257289495250781,0.0,0.004054640490994752,0.0008212551301208115,0.4841801502201148,0.0008128901801165779,0.0,0.7950961189392068,0.0067864245647600045,0.06471227640595788,0.002357033630367444,0.04128186895999149,0.003309455908788063,0.0,0.0005666526928449003,0.0,0.0,4,0,0,10,215,0,33,0,0,0,25,3,392,14,23,100,51,0,45,41,5,4,712,2766,5,0,0,1,1
Ransom.Cerber-2d17c62fadef03b0ca3259573b37af8ccc9baf180a102e6cdbc5c1d486573e4b.json,0.00864516633659002,0.0016731128377297528,0.0019943532042484167,0.0003415165082880138,0.0001978689643714405,0.0002725251105329415,0.00014944113391569203,0.004842353608025415,0.0002720154645472162,0.00028526524915604474,0.0,0.009693219432019144,0.018796530610521167,0.00010424417445448265,0.0,0.0,0.0,0.00042181806324102604,0.0002226747756653873,0.02141832055445343,0.0018529549307811435,0.0002151896700729643,0.0019269881395695466,0.0,0.0001281781326725165,0.0,0.0,0.003130323272194832,0.0006122163625452915,0.0008526200043719048,0.0017017903291440698,0.004019283480257614,0.0005938530788804906,0.000774663825322022,0.0,5.077961450614598e-05,0.0038472638338600154,0.013679282010633632,0.0038108970419965856,0.0004582104243467576,0.01799937167157437,0.0,0.0008961140784893019,0.0,0.0,0.010675845383548967,0.04781460881466251,0.006020742303434015,0.0015284162466349057,0.000788649630208808,0.002038471896420621,0.0,0.0004987818205812886,0.001320713089591278,0.0022506882577837907,0.001411060051288803,0.0012012715783321936,0.001160953377776004,0.0038985274376006165,0.067073875128745,0.0013243997476988542,0.0009415772216640406,0.0010015282140302894,0.00018000106334554918,0.00026157817549624215,0.004752442178638676,0.000932387620976224,0.036831997702665945,0.00017506375232061524,0.030362929431157478,0.9758011580039617,0.0,0.0007069390293194341,0.006751414490651996,0.007065650767045825,6.575904683250371e-05,0.0,0.02151432977964426,0.0001348326595618418,0.0013084402798106236,0.0077329371349773995,0.000212137930915931,0.0005880005161514962,0.02914073493890958,0.0,0.0002659464143897875,0.00030165318054303737,0.08485857790152315,0.00017061752659931377,0.0,0.16688273095225042,0.0014244027077878127,0.013294696239914531,0.014099457530548722,0.0068266953701770295,0.0006946217279509095,8.76075040526713e-05,0.00011893473836794583,0.0,0.0,4,0,0,10,215,0,67,0,0,0,31,3,384,12,19,105,56,0,47,66,15,4,469,2844,10,0,0,0,1
Ransom.Cerber-2d19aaf8d9ebf9b6cefb6b0f19c745a9d7c1909e1500acd358ad99b19f901842.json,0.00389509778395003,0.0004804865043347914,0.0005345579764346578,0.00016550512454863598,8.523636140660773e-05,0.00011739612064758091,6.437501980118368e-05,0.0025826037354925884,0.00011717657955094305,0.00012288421254465383,0.00014196892218053635,0.0041564986565778665,0.009305289935215833,0.0002918854001063264,0.0,2.7586459068891404e-05,0.0,0.003702286403956266,7.194150323817686e-05,0.009482696673099993,0.00045957007171873557,0.00020393479090903647,0.0006456271626733219,0.0,7.362069253326292e-05,0.0,0.0,0.018159192053310413,0.00021977126505040188,0.00038325351360117164,0.002154366984079916,0.0006152887079290282,0.000111919121166486,0.00016685164849759406,0.0,2.1874423752524587e-05,0.0015267971203695115,0.008624339629363932,0.001341964776459468,0.00015508751460615534,0.009028188785547253,0.0,0.0004899492686687705,0.0,0.0,0.0052826470921987735,0.007055603241834989,0.0020475518996349454,0.0006254786241599792,0.000509591980105658,0.0009528494069086121,0.0,0.0001983333425835573,0.0,0.0,0.000248663788896241,0.0007353576022377779,0.000484477615962791,0.001679375513388317,5.9738520387348945e-05,0.0006774853822153689,0.00012168146219332458,0.00043143006828372303,7.753937429062225e-05,0.00028170122552449234,0.0012819027762683206,0.0004746728450983882,0.0003762731468381862,3.7706260073170344e-05,0.005178950547403231,0.99657212075298,0.0,0.0002768448796722278,0.002992011305222705,0.003043682794145756,0.0,0.0,0.01227804740706708,0.0003775336606535517,0.0017492248491381877,0.0008679707314190293,0.0011651336222143747,0.000962517258390928,0.019266747898296816,0.0,0.000504073698269992,0.0009467324567857421,0.013853853982691648,0.00012249535280177285,0.0,0.07188836719873587,0.0006902915139932937,0.005900524493994973,0.006691668423001081,0.0036759344475374134,0.00033911987836797566,0.00022643303059938016,5.123372619619257e-05,0.0,0.0,3,0,0,2,214,0,55,0,0,0,20,1,394,15,23,110,50,0,42,76,16,4,655,903,12,0,0,0,1
Ransom.Cerber-2d7ef6ec1ea2bdfb66cb45fcc98eaf8bfd73fe6b165043b458dd036dd049da78.json,0.005168238787704334,0.0009724336809933279,0.0011622335647050394,0.00019055383586448713,0.00011040371181036359,0.00015205913600419634,8.338273732746834e-05,0.0039884568080314955,0.00015177477201254124,0.00015916767168303467,0.0001838874362043426,0.005408465183445013,0.010528433259790488,0.0002908223589015538,0.0,3.5731786606674315e-05,0.0,0.0030008297182413956,0.0004659167085290601,0.012302136328894174,0.0008145734642453225,0.0002881632910317918,0.0009557240465177796,0.0001021715567114158,7.151875315525531e-05,0.0,0.0,0.018164712282954517,0.00034159454500988534,0.0005170989842205618,0.0022285059897370054,0.003929208933049582,0.0003313484981674162,0.00043223434252284763,0.0,2.833318475985858e-05,0.002011412776454099,0.007952672419362266,0.0021094667176888627,0.0002556648123104317,0.010200226055573991,0.0,0.0005961528717008154,0.0,0.0,0.009447416215287729,0.02941209841399788,0.0037483340940474346,0.0008741209013737383,0.0006967266984915783,0.00128259261241408,0.0,0.00029971004128875954,0.0007369100444357313,0.0014651029028535311,0.0034534734635075894,0.0010053990141516394,0.0016396675962336638,0.0025124830888514863,0.04059725855919238,0.000877523390950862,0.000525365969130244,0.000658605102241512,0.00010043407052889675,0.0003162274763809714,0.0026516905182810556,0.0018208347673463415,0.0225545670230047,7.325942242019845e-05,0.017403452913909247,0.9918974208410343,0.0,0.00044823450061563113,0.005366006020138119,0.0037170983947476073,3.6691165178341746e-05,0.0,0.01395377333522837,0.0002633110830524799,0.0019636157373328893,0.0044362395061326885,0.00011836527806818459,0.0007655269539116143,0.018561377179137153,0.0,0.00014838846195289193,0.0010579582736588641,0.04851497248134447,9.519839706194216e-05,0.0,0.09311451643114782,0.00079476509391993,0.007739082487828523,0.008474262511544506,0.005750198417231864,0.0004650885032740055,0.000244409062850799,6.636127409231504e-05,0.0,0.0,4,0,0,10,215,0,60,0,0,0,26,3,411,15,26,127,67,1,49,78,16,4,575,2927,11,0,0,0,1
Ransom.Cerber-2e734129b808cbf446d84e1fd2cbf0500180a0917dad3b2548b42c28802ed511.json,0.0085644871891957,0.001639699272275018,0.0019517518055477171,0.00034181731099017584,0.0002640576592481732,0.00027276514662977983,0.00014957275946176398,0.006077505965872177,0.00027225505175538904,0.0002855165065790291,0.0,0.009701757076692361,0.018703707908558746,0.0,0.0,0.0,0.0,0.00015832109788804305,0.0005571772608067707,0.021086904686471387,0.0013487905353802398,0.00021537920595970602,0.001767961618769806,0.0,0.0001282910300807831,0.0,0.0,0.002506464331801461,0.00047658768397760486,0.0007791648073633472,0.001738050245877287,0.004853985507886552,0.0003714850849445935,0.0005815096033431562,0.0,5.0824340441459515e-05,0.004457054407257968,0.013751777895786445,0.0025125638951018965,0.0004586140093286176,0.01783895103290809,0.0,0.0009313996457243859,0.0,0.0,0.011806732319363173,0.02066471957880358,0.0058674651453678416,0.0014150302691327283,0.0007893442611682749,0.0021270872397296443,0.0,0.0004992211402504086,0.0,0.0,0.0031455837143671357,0.0012656101480170762,0.002178704865719608,0.0036599791129414746,0.00013880004026553064,0.0013669902050660327,0.0009424065489899451,0.0010740110842562389,0.00018015960562661726,0.0002181738080784988,0.004756628059597606,0.0022906035513100198,0.00038855798453613614,8.760897294548594e-05,0.011327059806453658,0.9768201947836387,0.0,0.0007718854808586557,0.00758380087598217,0.009429165450670707,6.581696643082115e-05,0.0,0.03396753378771225,0.0005398056727168774,0.00406425331460443,0.007739748191923111,0.002760222125385985,0.0010200985917745056,0.05387591499184614,0.0,0.0011711948866997164,0.00017252506983669652,0.10394465718689601,0.00017076780399964954,0.0,0.1670297187996791,0.0014256573006788485,0.013536819969149834,0.013765268640969192,0.008672283513485236,0.0006952335405212461,0.0,0.00011903949433087528,0.0,0.0,4,0,0,10,215,0,37,0,0,0,25,3,388,14,23,107,58,0,45,64,15,4,773,2813,7,0,0,1,1
Ransom.Cerber-2f696fa191d8d97dd85c6a7fcc16c1f73e6f0b575449bd06547e4fa1e2483b98.json,0.027500861302981166,0.005063922198446058,0.006036203437563278,0.001033649965774037,0.0005988795366746898,0.0008248373485283352,0.00045230558174633845,0.019774097422802856,0.0008232948299591962,0.0008633972527559264,0.0009974884067622057,0.02933795494798477,0.05711097144418516,0.0015775516664943672,0.0,0.0001938253293903772,0.0,0.01643744088983317,0.000673957974679103,0.06673233701971809,0.005608240756454183,0.001563127682846381,0.006642356650668134,0.0005542246138405713,0.00038794997967767835,0.0,0.0,0.0994810320401543,0.0018529629076014297,0.002692779030764955,0.012088421781532799,0.012064416081483726,0.001797383727471101,0.0023446340574998074,0.0,0.00015369197541698675,0.01091081026055962,0.043138882703635556,0.011534240663136928,0.0013868412739916614,0.05533062751216148,0.0,0.003233802104450227,0.0,0.0,0.030522138489950074,0.15608799570446538,0.020332655023418803,0.004741626090538981,0.003779359910455067,0.006694818994067772,0.0,0.0016257624650525178,0.003997332505818606,0.007947379062298,0.0033972120634476327,0.005453737794636389,0.0036236023618801995,0.0140861853512369,0.22049766347601402,0.004760082728889949,0.002849822012486319,0.00357257117550063,0.000544799704995541,0.001715360484112503,0.01438396556558307,0.0034633738641773157,0.12234614604114559,0.0005298562066635809,0.09486831008871702,0.7282486118978607,0.0,0.002431426132767955,0.024109356141353785,0.021385231742206065,0.00019902943154486552,0.0,0.07647491500892176,0.001428318095777804,0.010651537558818399,0.024064164297067668,0.0006420666635701926,0.0048644315661571,0.10108168172658832,0.0,0.0008049259566096929,0.006521412418203639,0.2633746411793983,0.0005163990502652405,0.0,0.5050951416720303,0.0049578390519511555,0.04163189054195092,0.014374427931591039,0.02841024734871877,0.0025228498461345714,0.001325785011382577,0.00035997348666874364,0.0,0.0,4,0,0,10,215,0,60,0,0,0,25,3,399,15,24,121,61,0,46,74,16,4,577,2931,11,0,0,0,1
Ransom.Cerber-2fa6374d4fe1a94309622d26dc8ea6ed13e7e204d17ec33b42ae0e067ed547bf.json,0.009157677548846159,0.001704844623898573,0.0020349424120084682,0.00034089170356644665,0.00019750696294488978,0.00027202652562804134,0.00014916773124319768,0.00636793722249075,0.0002715178120400494,0.0002847433561574743,0.0003289658332396086,0.009675485679414703,0.018834863824877205,0.0005202672982750459,0.0,6.392245819960436e-05,0.0,0.005368340921206166,0.0005556684799687204,0.02193806737290035,0.0015693278348976457,0.0005155103529639758,0.0018700331934342867,0.0,0.00012794363067758537,0.0,0.0,0.03249580197028583,0.0004752971317318169,0.0008140575208180565,0.00398669068929017,0.004840841395881929,0.0003704791401273655,0.0006765907550866949,0.0,5.0686713161312464e-05,0.004656651104663704,0.014950355085394204,0.0028680386926244338,0.0004573721280136219,0.018247716825392456,0.0,0.0010320861197020996,0.0,0.0,0.013794178946646389,0.02231865881260937,0.0066739603736010655,0.0014493390075096379,0.0012792110420174147,0.0021213272981564393,0.0,0.0005361669372195312,0.0,0.0,0.00348918541416773,0.001830165351573839,0.0022090185678730187,0.0042533853184428035,0.00013842418350359099,0.001569847399311231,0.0009398546053935566,0.0011782130454740666,0.00017967175125803347,0.0006092324420411487,0.004743747581920427,0.002369008261677156,0.0006781351639960737,8.7371736523759e-05,0.011541295375026813,0.9756868300082076,0.0,0.0008339448990447665,0.00795112442224269,0.0070527241533886245,6.563874060440168e-05,0.0,0.03749239000456163,0.0008748088901806304,0.004053247719162185,0.007936220416732016,0.0027527477172496683,0.0018390309420611625,0.05686754402012818,0.0,0.001168023406944573,0.0018496223071250513,0.10592194079193658,0.0001703053816996843,0.0,0.16657741886420618,0.0014217967619092364,0.013787401124827422,0.014666237827626641,0.009041927093594004,0.0008320211003413975,0.00043723613027416946,0.0001187171471701933,0.0,0.0,4,0,0,10,215,0,44,0,0,0,25,3,406,15,25,126,64,0,47,76,16,4,842,2900,12,0,0,1,1
Ransom.Cerber-30f65794790bdf371b46225ca2e3c0d4cbc0f55dd894480b390e739c841efa04.json,0.009156507110998632,0.0011942857365586233,0.0013398499072582637,0.000387177007015264,0.0003987980358708926,0.00027463245474418043,0.0001505967114984783,0.006738768508482033,0.0002741188678389718,0.0002874711085364924,0.00041514652891374773,0.009723570275576987,0.020593785752043143,0.0005252512964260342,0.0,6.453481537548251e-05,0.0,0.005791712809100697,0.0003365949662271747,0.022254030836542666,0.0011882711288943213,0.0004337073175543947,0.0015103580216826217,0.0,0.00012916929068128354,0.0,0.0,0.03533072479923283,0.0004798503297390249,0.0008592130255694229,0.004374871674329712,0.002510555724580546,0.0002992225716217531,0.0003903270189188456,0.0,5.117227603546049e-05,0.0029917111427607513,0.012202668348915431,0.003352699966152428,0.0003298240072044186,0.020019852943028958,0.0,0.0010419731822357448,0.0,0.0,0.01301672070124187,0.04258151238413891,0.004949638381188907,0.001540234970874338,0.0011590074857203575,0.0022290631937184105,0.0,0.0004253096955984575,0.0013309257157915388,0.0030241227552221016,0.0017451465953181962,0.0016884134737945801,0.0014624132954146282,0.003563215434239292,0.06223544196283997,0.0016265935744199794,0.0002846574356518358,0.001045318145169854,0.0006348753267274224,0.0006150686984707235,0.0029988393504653955,0.0015802320886018286,0.03408486760139835,8.820873045885128e-05,0.030288647827252,0.9794507437629607,0.0,0.0006152593377440745,0.007635718406827637,0.012613079911886744,6.626753922943576e-05,0.0,0.013921286950626662,0.0004755634616920071,0.003546466357030682,0.001701230512219028,0.00021377832155672612,0.0015406230440450695,0.017982593644146606,0.0,0.0002680028877759209,0.002127900335655016,0.010641836861187966,0.00017193685404151476,0.0,0.16817317848693902,0.0016148442719513445,0.013977477953323316,0.013560377570695743,0.009657736998241424,0.0007933254023642575,0.0004414247157802293,0.00011985442034486447,0.0,0.0,3,0,0,2,214,0,62,0,0,0,20,1,399,15,25,113,52,0,44,74,17,4,278,879,12,0,0,0,1
Ransom.Cerber-312c6298d748acf06e5396f28a8c10c3815553049e9dc4482e6b5ee41e6fd30a.json,0.02780838201069413,0.007824675924819531,0.009948828093176825,0.001223369002421004,0.0018901322126739656,0.0013016404361774535,0.0007137640357341023,0.02826774618702795,0.0012992062537938258,0.0013624901669120196,0.0,0.045239959769985634,0.0005219558346311661,0.0,0.0,0.0,0.0,0.0,0.0007976581265007228,0.05365664718187075,0.010995608802044171,0.0008222349139626854,0.010226359111533035,0.0,0.0006122072208098376,0.0,0.0,0.0,0.003898775035788142,0.001593509653018878,0.0014929215534207427,0.018403726234344164,0.0026591007720847175,0.003237470623614417,0.0,0.0002425347133900652,0.012732551117435941,0.04168189459638728,0.013723496729675747,0.0015632248016690471,0.0003364735634925641,0.0,0.003786189055174361,0.0,0.0,0.020515010754999216,0.20167462538592268,0.027848305110280608,0.002007515220014102,0.0021972800128830334,0.00973619437564339,0.0,0.001649279574518335,0.006308018951497932,0.014333049114053668,0.006739536100142696,0.0040766729975540775,0.0053716907499278144,0.015156003299571013,0.3247754293502142,0.0,0.004497181867405913,0.004441841037920709,0.00021493126096465293,0.0008329036292755993,0.02269871902157671,0.005060557152465891,0.17475891999197027,0.0006271075126357674,0.09580115194324823,0.03654958352002677,0.0,0.002148680395566675,0.036654016033860794,0.07167244814049634,0.0003140798080378266,0.0,0.06551738271606725,0.0,0.0,0.0369342246871161,0.0002533044646667688,0.0013105964750024788,0.09695867919480695,0.0,0.0010161752981931106,0.0006174696710571208,0.37189658261519776,0.0008149071889483916,0.0,0.7970689757078926,0.003911876564266432,0.06459796079817823,0.0033080349298668303,0.039816713716436455,0.002875311918558762,0.0,0.0005680587173165889,0.0,0.0,3,0,0,10,214,0,54,0,0,0,30,3,271,12,23,103,54,0,50,33,4,4,355,2543,4,0,0,0,1
